,TVSMOTOR,PERSISTENT,TRENT,ADANIPOWER,PRESTIGE,NTPC,ABB,MAXHEALTH,ITC,LT,TITAN,BHEL,TATAPOWER,SUNPHARMA,OIL,CUMMINSIND,BHARTIARTL,IOC,OBEROIRLTY,SIEMENS,ADANIENT,FORTIS,CHOLAFIN,NMDC,DLF,ESCORTS,ALKEM,M&M,POWERGRID,JINDALSTEL,COFORGE,JSWSTEEL,TORNTPHARM,BAJAJ-AUTO,TATACONSUM,APOLLOHOSP,TATASTEEL,NESTLEIND,ONGC,LTTS,SBIN,HINDALCO,ICICIBANK,COLPAL,INDIGO,AMBUJACEM,BRITANNIA,BAJAJFINSV,PIDILITIND,ULTRACEMCO,GODREJCP,MPHASIS,SBILIFE,HINDPETRO,CIPLA,GRASIM,SAIL,EICHERMOT,WESTLIFE,HCLTECH,PIIND,INDUSINDBK,BOSCHLTD,AXISBANK,ASHOKLEY,MARUTI,CONCOR,ASIANPAINT,MARICO,ADANIGREEN,ADANIPORTS,GODREJPROP,PAGEIND,BAJFINANCE,DRREDDY,DMART,VEDL,AUROPHARMA,TECHM,RELIANCE,LUPIN,ACC,HEROMOTOCO,HAVELLS,TCS,HINDUNILVR,DIVISLAB,INFY,WIPRO,HINDZINC,BATAINDIA,HDFCBANK,HDFCAMC,BPCL,SHREECEM,RAMCOCEM,JUBLFOOD,DABUR,UPL,KOTAKBANK
NMDC,0.01108741517808033,0.03243723501936792,0.03758960223807115,0.05180818352758826,0.043313231349275734,0.03656274421374405,0.021334430497731226,0.008458007431471529,0.019246910405190523,0.026839193029758384,0.029614313755035065,0.09488290370776001,0.0724660105491815,0.028655004327087976,0.0359059277167399,0.033582494100228046,0.026836826737071304,0.045363064185560506,0.05095448007024184,0.03870471943048872,0.06344050815760344,0.03606656084134438,0.03542085496311784,0.49386773188002986,0.07189979549311766,0.027495529198656596,0.012502910436160712,0.026074370379632568,0.03254686805493095,0.11362486349547112,0.031433302004603654,0.09299162309580124,0.02677749904928642,0.011518761510629052,0.017798971357482717,0.025893099303487207,0.10195581506520209,-0.00022817236307450355,0.0459427558371646,0.028604073060628826,0.03840660124453398,0.0966274867066118,0.023042882165349027,0.00856500931228894,0.03101450188332865,0.0435910231294476,0.006286760555442244,0.027882293753009286,0.0018815010530130794,0.02617154171706922,0.01877601123452993,0.01901742753440726,0.018438721057608232,0.04298456212092724,0.011660205412837165,0.04198447964149038,0.1245966921124754,0.022197496176945587,0.005368827717206556,0.02263111069870287,0.03752228156971146,0.03973963093370957,0.033553754590776856,0.031088847490288018,0.04154795389927498,0.016664579787126585,0.041808094791886866,-0.0043465553914362395,0.010249912298620502,0.03688182280006075,0.0590937864531554,0.05731785182660046,0.015598136140756431,0.022290585881230854,0.017796970448165552,0.02434133289595702,0.10476755357370886,0.04358333097317053,0.021905832542995534,0.02553328470319891,0.04246804808985604,0.04224227780730032,0.02582824700228386,0.025666837973588836,0.01267581588002901,0.004602076890518401,0.026306910399432733,0.014417142737470282,0.02505960607383174,0.040310800205084145,0.025555338298849893,0.01953758254201801,0.03351458641422359,0.038892561514987975,0.027097660057125866,0.029192793217715916,0.033467140549599,0.019900431394435415,0.05085107693322085,0.021983466493095707
DLF,0.03568481250058507,0.03937489739593403,0.04120489593874076,0.05712503870860655,0.06199214597724641,0.02984843725825843,0.027657722129347116,0.022035370088904094,0.025718397122686545,0.038650671437361506,0.03862235413600716,0.07994680133895442,0.06921910441149802,0.02418245325632822,0.02031488085069574,0.03685075981030649,0.026364051072150108,0.04107144141319032,0.08595737232322036,0.035993616567148994,0.06617234092519236,0.02935459973583879,0.052612160956833916,0.07189979549311766,0.12621480652899397,0.028735725093222246,0.017013503588829835,0.03777786415925509,0.021717683413095552,0.059724526161480926,0.037446718268546196,0.04562192254065747,0.01839684958042167,0.027447883349634546,0.032315108275730975,0.032242938902771794,0.054037836924897796,0.012471447299600867,0.022787418932787417,0.03892954662195495,0.05081128098619573,0.05678293342725579,0.03307274110171172,0.015755797587685996,0.0435585361284324,0.048749425845740955,0.014470099862723143,0.04986265347841963,0.027436227274668833,0.03770202087635811,0.02932396765156141,0.03462400006812831,0.03192578018362498,0.03761171041767876,0.009678954474702756,0.044919640716351246,0.06533747447242252,0.03775138580449439,0.027923740562104157,0.02511453789271834,0.037286739328146704,0.05059919480327039,0.04107138214972803,0.036886938088376245,0.05387324232462168,0.03304166677438277,0.04272026774195427,0.02059232863714068,0.016635090488933354,0.04081945267863942,0.061517405933369136,0.09363445983850706,0.03477182380804981,0.04812247323939327,0.014429822290458034,0.030269942349039274,0.05874325492625644,0.03478633202795925,0.033987204532931505,0.03052815265769253,0.030313096175744833,0.045013017237443345,0.037157081832770035,0.038952525269893165,0.020547249074494515,0.016309892103519456,0.021949084863502843,0.02301837485480069,0.03221857314430912,0.03414300084586237,0.040344336423615214,0.026735789341613393,0.04128752624081291,0.03877167642086419,0.03404075754379768,0.0435430822791775,0.04924963144744391,0.01932890062220379,0.03941583080202512,0.030550127550051428
ESCORTS,0.016932846271928117,0.012634500549449777,0.017707724930536083,0.024479505789954167,0.022065947554663068,0.00871346978413419,0.017534461524971966,0.013630394072273615,0.009886025002811476,0.010674618144557044,0.0178412150544869,0.036373414653090526,0.027062823950586228,0.010658313080033201,0.0017638809248187643,0.01649803667671267,0.01002217864954342,0.01344576083209017,0.02759977469211146,0.014658383928004594,0.029301787546534362,0.013552635830774937,0.017072620215206388,0.027495529198656596,0.028735725093222246,0.09221451711849911,0.005513262129293114,0.01935932569150467,0.0064897350778301095,0.017078844642157334,0.00902580328358014,0.007783858351002852,0.008232323595820568,0.010277735246084949,0.013844929298056783,0.015720936804394126,0.015762537221483176,0.00936456100421846,0.005574013614280345,0.013841151450207083,0.015877087098936905,0.01568392879528473,0.010974287946780683,0.01314795199062205,0.017516115483259452,0.024240943508801335,0.009314942494984315,0.012792199608551201,0.01194006657062208,0.00948169788872535,0.01016342775738282,0.008777968954848555,0.012567439201585583,0.017116667770593254,0.0057363617836326255,0.011065721132815285,0.02312550232047735,0.02075458072098598,0.0009333800247941543,0.004538021838697107,0.02035662548404307,0.017583992044147567,0.01496201845598888,0.01193318709918668,0.02854655314072272,0.015851675050118075,0.018108835020832503,0.009941816867966951,0.010271193786942745,0.021979356551898074,0.030239296519400074,0.027500100624691312,0.015747629447986522,0.012873964132261276,0.00188473043056406,0.014286978674378205,0.01873631808472674,0.010785598619049232,0.011967794499672373,0.010659506517385502,0.010023322217966736,0.020296849668986778,0.018330329049255592,0.01835797475492149,0.005418680469180257,0.014548616934099161,0.010941171804650512,0.0059552424758492085,0.010249994842385025,0.016086639049295418,0.01791610536339385,0.00895564077162411,0.02229640598478637,0.013140530149342038,0.01059613919448752,0.015280134855222728,0.019163777136402844,0.00999883820024868,0.01696669418623504,0.010826497821936608
ALKEM,0.004569845997255633,0.01213092986147701,0.012104266921266987,0.0077600870108939166,0.005031484921144552,0.008564896659256102,0.00640810085151812,0.00710459671160176,0.006913023768717042,0.006830867492079473,0.007690872865719248,0.013052552106057243,0.01277172714288091,0.014586707187579453,0.004961319763989908,0.00977362241157616,0.0051893850947600465,0.00900132616303792,0.013323497485018144,0.008004699015669655,0.008688385834351348,0.00893299138474762,0.0042113267084347384,0.012502910436160712,0.017013503588829835,0.005513262129293114,0.049582567395759905,0.006779981942535469,0.005714042554160777,0.011437627405766447,0.01102404004771529,0.00975594936793006,0.014461414909746423,0.006288471032117822,0.011089436119484859,0.012256330613363831,0.012916907734566357,0.006350943635445174,0.009234418263719284,0.01047858863867355,0.008494563288749937,0.014781729007542925,0.005479815071195534,0.00611324235991671,0.008436107158487013,0.009602541351847656,0.0033724104970675075,0.012398331261444476,0.010138417286380572,0.006915562108709449,0.005055034986950703,0.00798714370782694,0.010497129660808614,0.009707557854224525,0.01607624933855907,0.009661715014507747,0.015093180558023464,0.00760669871617428,0.0042785249211537025,0.008083260180775185,0.01299292314120368,0.011812828270474102,0.009239614641714999,0.006696366175421051,0.012764497238507717,0.0038588021944740624,0.009499407690798945,0.006087452271145216,0.009639155388366485,0.0030103789017010634,0.011805495967770151,0.013248007671899447,0.007454836510696245,0.011176065570203335,0.014978446012672791,0.0070007882463467095,0.014684893526689042,0.023485361104899505,0.009548522450343684,0.006475525097196292,0.01917240721552174,0.010755461938753248,0.006645769076232664,0.006214494633415123,0.007511453197758,0.0057437053600943545,0.01719414365307544,0.008979599900354487,0.012499576728811164,0.006881615127142098,0.009209056517195151,0.006584576537574546,0.012372355294327208,0.009022726234056217,0.0069096833200848395,0.010574097492607503,0.01202978767520292,0.009265316591918859,0.010795810020812053,0.00548335854208229
M&M,0.029217360907843368,0.01716586551555015,0.027827828014150027,0.034196861760160915,0.026317414340859834,0.018552936012174545,0.01725733651216936,0.015211681967910423,0.015220934081134745,0.02217589586658742,0.024249440969203076,0.03757012599606212,0.034424421536549905,0.01414400466242872,0.010610091272306008,0.021523877166816485,0.015427712689752576,0.02220037330624589,0.0319027841869422,0.02118522789500764,0.041242776656454545,0.016755747812263265,0.032921168921341525,0.026074370379632568,0.03777786415925509,0.01935932569150467,0.006779981942535469,0.07117543751928937,0.013124434793519293,0.0233227602376051,0.014736362566804415,0.021191547854100073,0.00903942012197524,0.022772217664510052,0.02122484705202388,0.01703388440513802,0.021241524183692153,0.00945269002277974,0.013125709061786277,0.012447231976141577,0.025384485913362093,0.023686365162358794,0.02055143837823779,0.009256871676508837,0.02865738891361808,0.02276571607158768,0.009938015776545118,0.030207212922356,0.015988880694655767,0.020230326726269125,0.01568302321665802,0.013256449182847985,0.01927642152010703,0.02426581270216036,0.004192238185655415,0.02362309590137666,0.026917328724055438,0.03186338258060043,0.016692710350171273,0.010173543868713861,0.022200083580650995,0.03195750202688504,0.028580807311848474,0.02283224544539272,0.043060468640725005,0.029786575554462236,0.02101111538414414,0.013780151563257048,0.01074665718791189,0.02346629515719396,0.035207457160935964,0.03741213905421365,0.022713930577573357,0.03100086018496596,0.010260505705877694,0.022227480045564026,0.021450072746556536,0.01549427649324462,0.01696002305981079,0.022593996731341895,0.016839563809668882,0.021076536460957605,0.031123105123311345,0.020600600951746362,0.009743490730725404,0.012462473611854142,0.008539563235992175,0.01272169813802162,0.01473446353271043,0.01895361844390871,0.02655210056182678,0.018900576055683304,0.025578079484517072,0.02209454867489466,0.0172915457650858,0.02351581008783523,0.029408259497041456,0.012076751814018072,0.023514401167926937,0.020210490259227085
POWERGRID,0.012080888248695623,0.012540861332538875,0.013890792256986407,0.028031108606215254,0.01015879801424392,0.03351417807521707,0.009026610843874594,0.0056978322646667546,0.01056466855226679,0.014901528093200061,0.01520904177390682,0.033814831792786465,0.03556978072558177,0.008524814866152785,0.0113888207405588,0.009791027791158067,0.007384834132138258,0.022125944928936863,0.01637645651367928,0.01583907314364179,0.02030577441202392,0.01273971361331684,0.012957471898892264,0.03254686805493095,0.021717683413095552,0.0064897350778301095,0.005714042554160777,0.013124434793519293,0.06550261571578513,0.0227713578301813,0.0026467550007268138,0.018631395418371173,0.009219517051798345,0.009283961217764205,0.011327288513418675,0.012905717172263504,0.019905676066947167,0.007398236050643631,0.019166840995369895,0.009334842263578344,0.01863647655045901,0.017119308925904842,0.012025889612659957,0.007695463967180995,0.014398617013946359,0.014425617563255671,0.004760031869100339,0.009496641481655188,0.00809535872174942,0.010057231142614108,0.009117211457045435,0.006046017623350926,0.011485669417246026,0.020106025067669578,0.004255741057468786,0.014562588369408956,0.028774068642305032,0.009645665126391601,0.011329748815419535,0.007102047555172175,0.011575348539438072,0.01549025658973511,0.011649511733923042,0.011989536411639952,0.015445986726587837,0.009587801457171655,0.015569011620579732,0.006074808542447137,0.009414866301837542,0.018257873050355457,0.023013954172574094,0.02253066284290534,0.007060128616707435,0.009346409199819465,0.005021919726119561,0.013669047452080392,0.020147502363340057,0.010226692396119053,0.009012351123120545,0.010975907758683828,0.007778595496166956,0.014064591164460627,0.012674150175932593,0.010450470509334678,0.0031760340410714816,0.004843784607505365,0.003951397933542706,0.0032316070482501396,0.009762918215740036,0.010601457309788627,0.010336076600570798,0.00794662464498595,0.013585621152798886,0.019349801964672106,0.012853891975689069,0.009531760371945674,0.015608164633918762,0.006167698785222262,0.0158587767058501,0.010900423698980592
JINDALSTEL,0.025332005456663996,0.03683327356228007,0.03352503289723364,0.056127562390198525,0.037443662664986374,0.03141327589543366,0.022707434189319045,0.019420461698460047,0.022102838669933223,0.02812119937176294,0.027918438824518665,0.08049839769887723,0.06357744577029506,0.021269076878698643,0.03217337573633725,0.024399836569413684,0.022067399509900613,0.029816336801421987,0.044239563039674336,0.034773951647993705,0.06463117575857484,0.02907617265140863,0.038002114821108615,0.11362486349547112,0.059724526161480926,0.017078844642157334,0.011437627405766447,0.0233227602376051,0.0227713578301813,0.16057486327111306,0.035741324434014454,0.09727869313907468,0.01831034024359189,0.01832579552070468,0.022782689869950058,0.026077702986185242,0.11208395948418794,0.006139701516917549,0.04311751702894788,0.0413166614060594,0.036004444413008624,0.09880564324413225,0.02784197370570956,0.012033331705674005,0.03503617462139021,0.03538412057520634,0.0071462553239030014,0.036327341291196726,0.012450919004070245,0.029236099618831,0.013049049259488283,0.03217712207145155,0.023566734126649353,0.033994351867966566,0.0074692552847128715,0.04012401276793883,0.11981680810355091,0.02373560382596761,0.020061675475195336,0.0249239122927849,0.029751725536915467,0.0377676097562915,0.029052406664581004,0.02794318702926025,0.04277502255697991,0.01483494502384266,0.029762874096695115,0.004266986667525758,0.012968167966941523,0.03964441752345634,0.05484732368603184,0.055608282632792966,0.0256486687063985,0.03616517902859816,0.013634334379121501,0.02696382617416905,0.09622506723071247,0.032047867750870235,0.032113576270851554,0.02794716193575721,0.027400165655290565,0.038809387255944364,0.02275608542371584,0.03104025163241948,0.0192103674810607,0.0014372142381737568,0.027052874563154437,0.020645810473844756,0.029077374146550254,0.04063939595537527,0.023416482959959267,0.0243631701155188,0.028408285049315224,0.028898660141254966,0.028826640264310463,0.037556051648924615,0.034674857830587005,0.012278222047674143,0.04412958398561568,0.022868601390498594
COFORGE,0.015278598391404797,0.0748640341755234,0.027823514144596953,0.0346435037316199,0.021642696447529558,0.012404851296619003,0.023294208401396545,0.01898284950678794,0.011135255717076789,0.02268779368637794,0.02255921907692489,0.03119637749891722,0.03484967221975563,0.015538997253488835,0.017017448790702227,0.016774934767777052,0.01764225676552569,0.016446580383626876,0.029412629848260666,0.020565536330178633,0.03575918119242618,0.026703748996446973,0.026921641464276173,0.031433302004603654,0.037446718268546196,0.00902580328358014,0.01102404004771529,0.014736362566804415,0.0026467550007268138,0.035741324434014454,0.14407564667427641,0.02484783540307478,0.013218650046387356,0.01129723602747031,0.01972230522632691,0.03270162309608919,0.03472220065907186,0.010790255697671437,0.015269743887479365,0.07288545551366468,0.01288626525783268,0.043387461983048006,0.011516322824939496,0.008683163588801945,0.02041447819408645,0.01881243186540649,0.009389772740867879,0.024468116362658117,0.018300313777520474,0.01893298885846751,0.014234282021000879,0.07521062545470923,0.015610006500537022,0.012134316790710878,0.007387996285522622,0.02130232278322791,0.042120796896207874,0.018344512478090946,0.01711084402597769,0.051227153363011445,0.02671824909077676,0.022225045106985447,0.02665213489449359,0.009593438281460004,0.022702000992008496,0.007122610462970757,0.017408608573105024,0.01853634909978709,0.015554924744367812,0.008003018962837134,0.031917771672811804,0.040921680634801755,0.023603886043090678,0.025125974263069048,0.012518461853079048,0.020934452607516255,0.037465849327129055,0.020909696969109874,0.05711829250821974,0.019869772908875587,0.021869373094157818,0.018505218178697668,0.023177145500210692,0.02693229430697132,0.04027296695951276,0.007901715559225293,0.023340576702524905,0.050049855940229176,0.05337817071312766,0.015751299607617397,0.026572829719951684,0.017011731309646304,0.021303461759015287,0.016692758449154417,0.02053691001676582,0.020479184797112516,0.03701710099425617,0.017952171068675853,0.025833476234203265,0.010496514240611531
JSWSTEEL,0.01756785930037359,0.029887631395433916,0.027549191935864793,0.041986762166261925,0.03288745321723264,0.025288613453071863,0.009370945833140633,0.012635694531069072,0.022584788220667916,0.024476094523452743,0.024380384746059375,0.050508754127971456,0.04549156645690466,0.015551725877779254,0.023961468639135158,0.018261631828519625,0.020066905689433506,0.02365760384237512,0.0355126703724628,0.023507227852211494,0.048522897466137103,0.018394215678957906,0.03169279692161017,0.09299162309580124,0.04562192254065747,0.007783858351002852,0.00975594936793006,0.021191547854100073,0.018631395418371173,0.09727869313907468,0.02484783540307478,0.10193981771612615,0.01586490225817537,0.013072278256949454,0.019208805897786212,0.020997192925133298,0.08764751895158814,0.007458450579512054,0.03340477561628211,0.02874153342275966,0.03073127698007169,0.07502866002027184,0.02635171906518636,0.008629866479076598,0.030038127823404745,0.028871920335645958,0.006653995661365441,0.03191504739024066,0.011711445959203337,0.024072886653876076,0.007331859144969666,0.024519844280425637,0.020881763562101918,0.027367424684495385,0.007696365206156181,0.03454151797434535,0.09185808295413093,0.02068589243941986,0.011842151531769545,0.01967839987872926,0.02683721975884604,0.03159365051880293,0.023674784984936623,0.024314912866714222,0.03304353854182169,0.013971909477367256,0.019293268230559452,0.0080911469949802,0.008470173126450842,0.03808958277031224,0.04441557844638097,0.04401610484497997,0.019579234760046315,0.03071779981580959,0.01332672935802816,0.018987150591088076,0.07459276588783058,0.02639719944654476,0.02513051753493075,0.025188866456331633,0.020652450288065984,0.027637974225342508,0.01720008124845921,0.020790665423524528,0.016272795863406256,0.006103303310884534,0.021080278324636346,0.019780218507340408,0.023988767397722613,0.03116975965292552,0.020118246459088066,0.01829736022908661,0.02243281243036324,0.025149832143397385,0.023848877348670996,0.030910200667264118,0.028572311108953842,0.010243322683589632,0.03469306692794929,0.020937526184895056
TORNTPHARM,0.006633629494623679,0.013327625081028919,0.015146124015812248,0.016441322907462134,0.00569337542165844,0.0081458933878273,0.010703481436354235,0.013349086089333322,0.008304507724927447,0.009490012065903409,0.013058455747643529,0.017195257087846492,0.012401214519835887,0.016059140813588006,0.006400761494848312,0.010698343750792878,0.008395095599132062,0.009860950575996476,0.013882361127923378,0.008923052393130345,0.017181319653311947,0.009770183730488923,0.007422006060248696,0.02677749904928642,0.01839684958042167,0.008232323595820568,0.014461414909746423,0.00903942012197524,0.009219517051798345,0.01831034024359189,0.013218650046387356,0.01586490225817537,0.059019652650810446,0.00698043766879639,0.014659903796510354,0.020444048577318436,0.016970804532895505,0.009536886864125821,0.005670609519020347,0.013686311820647692,0.006362481663135821,0.016738217384751963,0.010478610083817425,0.010760928016906387,0.018792806151111435,0.0107701298540192,0.009384930834020219,0.01057228906060502,0.008593162871117279,0.010545179612232147,0.014048627928205399,0.012231331808275129,0.008762559363577909,0.011954673173542554,0.011605211046943916,0.01338569112630235,0.020276416941643876,0.011268117129618766,0.007772739987865023,0.01041840508706534,0.019796746610196463,0.010410632801179646,0.011330341727962061,0.007111618184245193,0.013013592718620116,0.005684743643261463,0.009749149655701481,0.0061247426007051105,0.010420083286881135,0.014505309099310427,0.013620513897518269,0.01625925927001786,0.011406633001743958,0.011804662231655648,0.016823761095904836,0.008285628814176028,0.015348744543151301,0.02138850792356275,0.011656886529077315,0.008948743769430136,0.025280767763271178,0.012246990687889597,0.011621667072237496,0.011394454431915965,0.008377327718041987,0.0096455135483338,0.019112070324658663,0.008254843215424823,0.012850818084325847,0.00800927214332077,0.012705494169402058,0.009954207901793646,0.014522100135762363,0.011680187996140177,0.01289563765558726,0.011867379928129399,0.020887822717460373,0.012074634236764473,0.013380830262126107,0.009599211507140342
BAJAJ-AUTO,0.02772728500969012,0.01208472356221578,0.01733566797161527,0.02526305089949587,0.017903459630194744,0.011316434503067607,0.012440390356051581,0.009279054456309147,0.010214396853099775,0.015416193336630723,0.018205940964310743,0.028469663774256696,0.021648867559965403,0.011545992493948684,0.010307741043257856,0.01392444857395568,0.01289722890755138,0.014026671771638757,0.022834577248328134,0.01575542469343907,0.02562615256949918,0.006325156021090007,0.020145235354464525,0.011518761510629052,0.027447883349634546,0.010277735246084949,0.006288471032117822,0.022772217664510052,0.009283961217764205,0.01832579552070468,0.01129723602747031,0.013072278256949454,0.00698043766879639,0.05097595752873843,0.015163681263829252,0.011765778215173509,0.015607316786493283,0.00943257506997892,0.01267132340669459,0.011210256436129957,0.01728048829928197,0.01841665674532068,0.012550751233932737,0.010312875773184575,0.016040873061789855,0.015828423613687255,0.00614616256534083,0.016350319329030576,0.011833806835295935,0.013064032527964058,0.012434448065933485,0.013077896766590562,0.012560708011267402,0.016915400165148295,0.005107914131309733,0.01497678822798793,0.016257509565159867,0.026563741927032862,0.013895422795865739,0.008213339591945576,0.012065412274457258,0.0209742664353359,0.02008754351533619,0.015580736848394101,0.02444471797716291,0.023149836870459278,0.018903969754037322,0.011290790481509846,0.011185471297148909,0.012417331701018285,0.021342720142618888,0.024812189246666623,0.014868645970506893,0.01815241606240618,0.009480719711770036,0.014493557168612309,0.016302964180029935,0.011589034185376379,0.010160625584369167,0.013861555518800573,0.012991435632937632,0.015372241975324136,0.02965560040263984,0.015600420501002563,0.007202449925459714,0.010986521849420137,0.011970699743110175,0.008087080506031512,0.011146684216781135,0.00855585877316474,0.017820482591143265,0.013761911347413891,0.015211515252353161,0.014437163130260371,0.011631252189657063,0.013508133210046484,0.017686101247624625,0.00852073821686734,0.01650843075920658,0.01501491770565955
TATACONSUM,0.018248557934445745,0.020243383539914114,0.024898532654109115,0.030778120912711163,0.01916182097960696,0.014783681518239594,0.01597180171541444,0.012125689904759263,0.014709835583643183,0.01803268745041374,0.021786737099241452,0.030350023273122417,0.02865186474897192,0.013174129032590834,0.0042493150667389165,0.019040445187928905,0.014569107568222738,0.01568815214415496,0.024966037234666148,0.021355723738002888,0.033270569421499994,0.013210096860096861,0.026868097817297976,0.017798971357482717,0.032315108275730975,0.013844929298056783,0.011089436119484859,0.02122484705202388,0.011327288513418675,0.022782689869950058,0.01972230522632691,0.019208805897786212,0.014659903796510354,0.015163681263829252,0.05309558837296134,0.019959011453288215,0.01903104344578413,0.016112770824020444,0.004870731228905951,0.023570679008581754,0.01598112469612112,0.02077259038748185,0.013724428501715909,0.014511412500132551,0.0247252579088013,0.02037789393113859,0.017379653558183886,0.022515642728010495,0.017144916133751867,0.020673815121166603,0.0213792565200597,0.01862199061933572,0.014468551606487412,0.014615129667427139,0.007133881464530522,0.022785020245529863,0.022711399735938314,0.02082014702018704,0.013108487616908734,0.014633980446844731,0.02482310810604037,0.021200236345234588,0.022579406647279695,0.012957297799186389,0.025625597582055154,0.01681970817341212,0.017970440086025927,0.018267905900432792,0.017783068157355905,0.020349151590900217,0.027642775042320076,0.03294277652394753,0.01792345566571846,0.023136229668936963,0.009243930104309961,0.022125531852947716,0.01749887843004228,0.01602872960072359,0.01809995334662917,0.016685908602184805,0.016353772671593346,0.021980678596365176,0.018958441377731877,0.020333398039498594,0.014399974433514984,0.01698985720621567,0.01684722301274336,0.016164652254780826,0.01751074538267812,0.015362544872125974,0.021234352583425098,0.013680024178872551,0.02312256566163727,0.018199038067841948,0.020291639463179377,0.021379503488972912,0.02971875544131619,0.020048973274375492,0.020043774071096053,0.0147507019751107
APOLLOHOSP,0.0137538308958183,0.030419678865859532,0.02081947155835512,0.01416726279083826,0.016449686668257146,0.012783910313750382,0.01510761007382688,0.0305523209398569,0.010036210014630873,0.01646627288803218,0.022672273788389458,0.02383068976844257,0.027857295598436603,0.015322396844899541,0.004988034425854206,0.018198483070322295,0.012538917895995687,0.012295832501760159,0.032676312650394106,0.014922064765958443,0.030486325723660026,0.02830573225469519,0.025007962257382423,0.025893099303487207,0.032242938902771794,0.015720936804394126,0.012256330613363831,0.01703388440513802,0.012905717172263504,0.026077702986185242,0.03270162309608919,0.020997192925133298,0.020444048577318436,0.011765778215173509,0.019959011453288215,0.09674339133063295,0.022490917436135533,0.012625591106441805,0.008316912617215783,0.031893026080594154,0.016018354676537755,0.029355610475090638,0.014876819715212423,0.00857250304346316,0.02343065369496603,0.02024116676308228,0.010227029603294956,0.024410774895703376,0.015402514474560066,0.014580170164081188,0.014456211004660416,0.026349445358150116,0.016339707551182713,0.011106867485422344,0.014236242308025482,0.01864009980324899,0.027783304776928308,0.015390494714873157,0.017086504730523512,0.017756871436426236,0.031244550398546598,0.02195913334698673,0.01691438457204248,0.014947197259397164,0.02385456667373718,0.014150023180858345,0.01728155887033607,0.014428243476684307,0.01592345969216192,0.012666191667092779,0.023173196611246397,0.03398965339004734,0.019717832400516364,0.027639555665647183,0.013623037444018675,0.02014058505338557,0.027683187093595314,0.024439924600836088,0.026812447209820508,0.013963578368960733,0.023939128407737015,0.017120191279787547,0.01753567644782843,0.021470650734983297,0.014762251886531809,0.014148662055767751,0.022522929938846106,0.017274581274306068,0.022720854884148593,0.013383255808539583,0.017824952316040223,0.01212412040308063,0.019740757560593375,0.01214395604530248,0.013926174519351976,0.019059084673181518,0.0306721619593587,0.01802469657453324,0.01810911132228398,0.014844025723664216
TATASTEEL,0.021535061892717904,0.03587974986848947,0.030189473328721118,0.04538339503462459,0.03431397997881171,0.0320928218584982,0.017246737494759887,0.014452116929378664,0.02191844381592819,0.028382690413974662,0.025331279524080253,0.06796517586494835,0.05625989254593713,0.02041294456499455,0.02978863808459708,0.024629519937037457,0.02117901689282866,0.030754399364598582,0.04068568830421795,0.02956433641086294,0.048884552349108754,0.02550391365411559,0.033317720187914436,0.10195581506520209,0.054037836924897796,0.015762537221483176,0.012916907734566357,0.021241524183692153,0.019905676066947167,0.11208395948418794,0.03472220065907186,0.08764751895158814,0.016970804532895505,0.015607316786493283,0.01903104344578413,0.022490917436135533,0.11950921549995831,0.006453617947928725,0.04186128383417076,0.038439758401603005,0.03586020661671007,0.09381739029118082,0.02837452875045431,0.008615877141079108,0.03351685871036154,0.030912686956320573,0.007709407990956439,0.037112477274242384,0.012203983144504089,0.025947155142754474,0.009779422905538914,0.03248497832460325,0.024845842433145342,0.031238876551843382,0.005968504127501006,0.03555671193375303,0.11140256261135209,0.021709211575514982,0.01915115201049718,0.023794917241757703,0.026467598197923853,0.0383962443332673,0.027051449592060853,0.026933537949432818,0.03714210542747119,0.013012196652398571,0.02586549935003879,0.004621447921715613,0.013155993071021818,0.04084960717619135,0.046785407972555655,0.048992977566205624,0.02101007148088681,0.03309156583983207,0.010720430382088057,0.023707113388534314,0.09191461015987692,0.02570249688145602,0.02808922748121375,0.03003190741680759,0.0218887286359678,0.03252899723633649,0.022344819234608546,0.025550774319350843,0.01800373835041696,0.004380105819384304,0.02218334965423543,0.02082809035154641,0.027325122041595176,0.03972609908737061,0.02363391966259707,0.020666705909961173,0.026574950710634915,0.028644216475275507,0.023986755352606748,0.029671105964051588,0.03187666274216861,0.011207156248581544,0.04267973706731636,0.018171816739954987
