Asset,Covariance_Diagonal,Expected_Return_Penalty,Downside_Risk_Penalty,Total_Linear_Term
JPASSOCIAT,0.4081154788513922,0.1993767568575625,0.1325526782736073,0.3319294351311698
JPPOWER,0.37371311744763575,0.15914294226785036,0.12269019153266136,0.2818331338005117
JTEKTINDIA,0.21141383637939398,-0.15907482333989106,0.0888198471369628,-0.07025497620292827
JUBLFOOD,0.14956103632708442,-0.17617967098899842,0.0786604729365486,-0.09751919805244982
JUBLPHARMA,0.20690784177367788,-0.052497440984943994,0.08994168782275583,0.037444246837811834
JWL,0.3448728597467042,-0.1007084746471047,0.11308050407211312,0.012372029425008424
JYOTISTRUC,0.3816288391480375,0.20960614130305652,0.14226804521537081,0.35187418651842733
KAJARIACER,0.09940483184944468,-0.2896262601440766,0.06348663839914882,-0.2261396217449278
KAKATCEM,0.21809736029052926,-0.0840425378882237,0.08968624259244089,0.005643704704217184
KANANIIND,0.39593965564441513,0.11133070826779444,0.1303118420747745,0.24164255034256893
KANORICHEM,0.23687002277098132,-0.1286261164456215,0.09330099914813568,-0.03532511729748582
KARMAENG,0.4317105460630267,-0.03393901574213665,0.1328855943487265,0.09894657860658984
KAUSHALYA,0.5006178293579974,0.09015028103326939,0.13815520624210456,0.22830548727537395
KAVDEFENCE,0.3593328854504934,0.24312320307868146,0.12338634457225221,0.3665095476509337
KCP,0.1884031469729145,-0.11263456500777559,0.08505391678386395,-0.02758064822391164
KCPSUGIND,0.23081574886762302,-0.030907467782943364,0.09142634111370779,0.060518873330764424
KECL,0.31126349232553396,-0.03710190967120662,0.10654328708800247,0.06944137741679585
KEI,0.23530829662107924,-0.36481622162443345,0.08957601979612509,-0.27524020182830833
KICL,0.17861790899968744,-0.06974193751336277,0.0842394621152466,0.014497524601883832
KIRLOSBROS,0.20030530685503273,-0.09635555525013925,0.08637186261373489,-0.009983692636404362
KIRLOSENG,0.1426200569327033,-0.07791637113118056,0.07294867732070046,-0.004967693810480109
KIRLOSIND,0.17856234339903046,-0.15828773969599286,0.07905315001386935,-0.0792345896821235
KKCL,0.1039008065321358,-0.12139718088726195,0.06299915065528304,-0.05839803023197891
KMSUGAR,0.4079145005450822,-0.16031131778964883,0.1229423552806411,-0.03736896250900773
KNRCON,0.1885182130687695,-0.2746759228108146,0.08248680205010255,-0.19218912076071204
KOHINOOR,0.25450463329951245,-0.0011859929561301285,0.09573895174122368,0.09455295878509355
KOKUYOCMLN,0.2036199659720833,-0.03196648709918142,0.08974057290241307,0.057774085803231644
KOLTEPATIL,0.25644655585048276,-0.15932578412785947,0.09686441745558774,-0.06246136667227173
KOPRAN,0.297629907549382,-0.12069366250040282,0.10542569421423963,-0.015267968286163197
KOTARISUG,0.3434253293523751,-0.14606483056788727,0.10920973053566489,-0.03685510003222238
KOTHARIPET,0.3181713949813122,-0.19447166273880298,0.10553303709116706,-0.08893862564763592
KPRMILL,0.15236750281572195,-0.2974230470351448,0.07519025457898669,-0.22223279245615812
KRBL,0.22200286363330535,-0.21872459899348648,0.09760028243102309,-0.12112431656246339
KSCL,0.15200238946328354,-0.1736327351945089,0.07854277407280853,-0.09508996112170036
KTKBANK,0.16190534862768763,-0.06696318755284521,0.0825095429970041,0.015546355444158888
LGBBROSLTD,0.1666158864579813,-0.2034616400400599,0.07692340884159683,-0.12653823119846308
LINDEINDIA,0.14740966605085587,-0.22648493124547764,0.07480505945388646,-0.15167987179159118
LOKESHMACH,0.30074087329995125,-0.0853084028402222,0.09969320658737928,0.014384803747157074
LOTUSEYE,0.3166544132086816,-0.141795650843718,0.106597679377752,-0.03519797146596601
LOVABLE,0.2281046254978181,0.0728471371462695,0.09129375661569535,0.16414089376196483
LPDC,0.40907927160799085,-0.0572899817429853,0.12543158269860177,0.06814160095561647
LT,0.08430425768883189,-0.09551706867634989,0.05950842011807424,-0.03600864855827565
LTFOODS,0.23643777711110808,-0.2572934395411125,0.08997321177137918,-0.16732022776973332
LUMAXTECH,0.19902720064100793,-0.193598259970524,0.08737336947716345,-0.10622489049336054
LYKALABS,0.3153939773721668,-0.12767870817730123,0.10868966823554282,-0.018989039941758407
M&M,0.09021248175819421,-0.10638938241947969,0.06193954154153128,-0.04444984087794841
M&MFIN,0.17508253552232897,-0.08752899959019451,0.09018870216091306,0.0026597025707185418
MAANALU,0.4132390084758835,-0.2482672049218234,0.11881377366688661,-0.12945343125493677
MADHAV,0.26137654868554183,-0.05706881743365221,0.10172062676551477,0.04465180933186256
MADHUCON,0.3218453903245583,0.26264373403601815,0.1150562537965787,0.37769998783259684
MAHABANK,0.15124685253670878,0.06922020943173353,0.0733708997561213,0.14259110918785484
MANAKSIA,0.21149070711053117,-0.10031364714518283,0.0869653634822749,-0.013348283662907925
MANALIPETC,0.23316037412345011,-0.14081588870401757,0.09307036216339934,-0.04774552654061823
MANAPPURAM,0.24010628481846677,-0.05296272415800135,0.10464517130222122,0.051682447144219865
MANGLMCEM,0.16850469695734346,-0.07197319026039666,0.08188933759363977,0.009916147333243114
MANINFRA,0.22827900873420304,-0.1188311289750857,0.09106275648634223,-0.027768372488743476
MANUGRAPH,0.2776103859637636,0.10521926623123143,0.10398314365978707,0.20920240989101851
MARALOVER,0.31421196908523585,-0.10810956417082382,0.11226834677430948,0.004158782603485664
MARKSANS,0.3355120138673365,-0.27655292652226116,0.11074565391365206,-0.1658072726086091
MARUTI,0.08546129910412638,-0.16202258470726802,0.059822507358984464,-0.10220007734828356
MASTEK,0.440427638256537,-0.3069940791271315,0.131645714004952,-0.1753483651221795
MAWANASUG,0.3662242738738065,-0.11403381908404572,0.1179380384120863,0.0039042193280405812
MAYURUNIQ,0.11502150307817476,-0.13483451005406452,0.065809677452884,-0.06902483260118052
MBLINFRA,0.2943638072047987,0.1390983826446286,0.1086163259866949,0.2477147086313235
MCLEODRUSS,0.2026464417445846,0.22995393285528878,0.09795779589455865,0.3279117287498474
MFSL,0.1621883967777437,-0.15291184766241697,0.08372576058405226,-0.06918608707836471
MHRIL,0.11842550900552054,-0.046469130678123145,0.0684669357436301,0.02199780506550695
MINDACORP,0.42013095092917374,-0.1405584238177959,0.16716709413361783,0.026608670315821925
MIRCELECTR,0.35307955497204285,0.021998813964087923,0.11372131109296818,0.1357201250570561
MIRZAINT,0.2632855526981461,-0.2225800073759843,0.09648523004704808,-0.1260947773289362
MMFL,0.179120854865617,-0.23489490065279414,0.08157755422558938,-0.15331734642720476
MMTC,0.24713321668847926,0.25729726646699247,0.09361130401657063,0.3509085704835631
MOIL,0.10585215134220778,0.020890264884580647,0.0628917318560589,0.08378199674063955
MORARJEE,0.342599399573303,-0.005993013694688493,0.11452603873269238,0.10853302503800388
MOREPENLAB,0.35002127612298717,-0.1269791851581998,0.11063803511552443,-0.016341150042675376
MOTHERSON,0.16857549354621898,-0.1390982886378574,0.08684060379622922,-0.05225768484162817
MOTILALOFS,0.15586429316298786,-0.12824485330795432,0.07810203586808079,-0.05014281743987353
MPSLTD,0.19481980057527826,-0.29144954028873093,0.08286507884775239,-0.20858446144097853
MRPL,0.18822431234909937,0.00800575737946072,0.08838204996088433,0.09638780734034505
MSPL,0.3003189175234229,0.164194474239712,0.10924416353898043,0.27343863777869243
MTNL,0.3080837356743231,0.07337561767761451,0.10459503415593936,0.17797065183355387
MUKANDLTD,0.25031418183829357,-0.09489560875674896,0.09749017015667305,0.002594561399924089
MUKTAARTS,0.31878737617401537,-0.027949345886119616,0.1093635442854316,0.081414198399312
MUNJALAU,0.2000853544184899,-0.11336838109143728,0.08533023815934997,-0.028038142932087312
MUNJALSHOW,0.12694226120033897,-0.05251065772545946,0.07251337341537482,0.020002715689915365
NAGAFERT,0.16547451589113993,0.09655572262374304,0.08486937064127956,0.1814250932650226
NAGREEKEXP,0.4074309318246746,-0.01937085727254988,0.1233637494759145,0.10399289220336462
NAHARINDUS,0.24203547176102144,-0.042445253882194806,0.09932322747240664,0.056877973590211836
NAHARPOLY,0.3230290277662246,-0.18086946048639946,0.10934591989146492,-0.07152354059493454
NATCOPHARM,0.1306416252764691,-0.20089221166873011,0.07067924851757423,-0.13021296315115588
NATIONALUM,0.17019011688598046,0.031308325202906315,0.08536751379204308,0.11667583899494939
NAVINFLUOR,0.15110067300420557,-0.37592878053041506,0.07222649867648014,-0.30370228185393494
NAVNETEDUL,0.09971169775127155,-0.04693054291512789,0.06009898459747678,0.013168441682348889
NBCC,0.1915728433315932,-0.1443843227880368,0.08585712531620213,-0.058527197471834685
NDLVENTURE,0.44455311179320617,0.05060261532682385,0.17886104073566733,0.2294636560624912
NDTV,0.3029140946708175,-0.09664478446874906,0.10143646515319972,0.004791680684450655
NECLIFE,0.3146308602064461,0.030237523044950913,0.10644393071292456,0.13668145375787547
NELCAST,0.26017455739453366,-0.1525298030769772,0.09527190521257661,-0.05725789786440058
NELCO,0.2745303080319461,-0.1760811733506446,0.09704134203681725,-0.07903983131382736
NESCO,0.09757039468410099,-0.14006968270277748,0.05886784413696652,-0.08120183856581095
NETWORK18,0.2446595925623248,0.09272702182840448,0.09787236503088166,0.19059938685928612
NEULANDLAB,0.2786561880734624,-0.23410982960197046,0.10130969156336349,-0.13280013803860696
NFL,0.21214506817780168,0.033040078539274306,0.0897383189660227,0.12277839750529701
NHPC,0.09390661039512554,-0.04638171079834774,0.06390168257710485,0.01751997177875711
NIITLTD,0.21102398944479442,-0.1667928960587196,0.0874648626068013,-0.07932803345191831
NILKAMAL,0.15558663672367334,-0.15456796729504002,0.07331104399618076,-0.08125692329885927
NITCO,0.33692377318659994,0.10209437779645723,0.11218488616178225,0.21427926395823949
NLCINDIA,0.12581564316429034,0.020973700414154542,0.07268801930668506,0.0936617197208396
NOCIL,0.193251580251723,-0.21389287612919092,0.08620887591556856,-0.12768400021362236
NOIDATOLL,0.20523955022146884,0.11569693031405269,0.08975694562077766,0.20545387593483033
NRBBEARING,0.17290995297819048,-0.09500011497443511,0.08375361834227245,-0.011246496632162664
OBEROIRLTY,0.1514574241658561,-0.10515713612611498,0.07602360924477372,-0.029133526881341257
OFSS,0.08589744138800905,-0.053809411437836234,0.06020798259168666,0.006398571153850424
OIL,0.10943803626966883,0.0024328750285303367,0.07219405643439879,0.07462693146292912
OILCOUNTUB,0.2668995850521723,0.12927830341187935,0.10320790235358689,0.23248620576546625
OMAXE,0.08144403721897656,0.05438889749517953,0.06123881221327571,0.11562770970845523
OMINFRAL,0.40386082108022225,0.009421465562277862,0.1265803963977055,0.13600186195998334
ONMOBILE,0.31872491849739015,0.0461885361023714,0.11164578319146037,0.15783431929383177
ORIENTCER,0.22935097641886504,-0.05605892291282549,0.09223292923988038,0.03617400632705489
ORIENTHOT,0.19496424653929767,-0.08458126560941331,0.08302092481107008,-0.0015603407983432321
ORIENTPPR,0.2808122277309937,-0.15658069636969438,0.11119163435924112,-0.04538906201045326
ORISSAMINE,0.2578363723771839,0.05257731888614424,0.08735515574198932,0.13993247462813357
PAGEIND,0.10680132704138583,-0.2676970758958755,0.06311087134986627,-0.20458620454600923
PAISALO,0.23505569724625242,-0.09186164705504804,0.09347745124070532,0.0016158041856572797
PANAMAPET,0.23640428582194756,-0.1935206357741435,0.09384170732692543,-0.09967892844721807
PARSVNATH,0.2736451040875378,0.12970784241188588,0.1097473569382667,0.23945519935015258
PATINTLOG,0.37911781269142963,-0.010957215914600839,0.11905827825751064,0.10810106234290981
PCBL,0.23530225358416523,-0.17895035952614488,0.09316846841596688,-0.085781891110178
PENIND,0.21125113270835766,-0.038062798087939276,0.0904317711541236,0.05236897306618432
PENINLAND,0.29107304727454436,0.12681172992056963,0.1080941528963356,0.23490588281690522
PETRONET,0.0951059052284343,-0.12355517946364805,0.06323131828471971,-0.06032386117892834
PFC,0.16710084468229322,-0.024752717316145034,0.08663805563131974,0.061885338315174704
PFIZER,0.0643475328616125,-0.11659327878481016,0.04754749814905553,-0.06904578063575462
PFS,0.19524553124108832,0.04638829526586724,0.08938531440110953,0.13577360966697677
PGHL,0.09605297834626991,-0.18335281307223564,0.056395679871543244,-0.1269571332006924
PGIL,0.22191224217694794,-0.185625369103409,0.08866409000360459,-0.0969612790998044
PIDILITIND,0.06576282663929937,-0.2403807474072925,0.05095688658732186,-0.18942386081997065
PIIND,0.12951821778885333,-0.3169419215618692,0.06818896744345328,-0.24875295411841591
PIONEEREMB,0.3303373046618035,-0.041715655208283665,0.11014011981744211,0.06842446460915844
PITTIENG,0.30299728719411645,-0.22771128002571617,0.10592775271015302,-0.12178352731556315
PLASTIBLEN,0.15860381766142143,-0.11275792650374929,0.0780223647165986,-0.03473556178715069
PNB,0.17528135965033442,0.1272183049661059,0.08869169529174627,0.21591000025785217
PNBGILTS,0.13413362520370312,-0.09922730882075634,0.06785317393140668,-0.03137413488934966
POLYMED,0.15595031877307247,-0.28866408846296865,0.07275775190271838,-0.21590633656025027
POLYPLEX,0.1513254985208061,-0.15990498196422592,0.07635053194101428,-0.08355445002321164
PONNIERODE,0.30820837972963033,-0.12896273029507538,0.10580000985190081,-0.023162720443174564
POONAWALLA,0.21883444938504715,-0.13264955763299346,0.09412854326672744,-0.038521014366266024
POWERGRID,0.06398644331947284,-0.09798951988345729,0.05258776460325471,-0.04540175528020258
PPAP,0.2216137367677339,-0.053330030112160066,0.09163781094002683,0.03830778082786677
PRAENG,0.3509144224867848,0.012676768114397738,0.11326423242870248,0.12594100054310023
PRAKASH,0.30135820137421104,0.0313786226811052,0.11249478916957396,0.14387341185067917
PRAKASHSTL,0.9449342845119867,0.09505209482074989,0.20554723089652455,0.30059932571727443
PRECWIRE,0.22013243465134105,-0.18282983912340442,0.09105169536846154,-0.09177814375494288
PRESTIGE,0.2121634992036941,-0.10722989291527213,0.09378535278143238,-0.01344454013383975
PTC,0.14440754311210138,-0.005149993797315658,0.07906690646336031,0.07391691266604465
PTL,0.37144385370806365,-0.1476796990834376,0.12232016119375386,-0.02535953788968373
PUNJABCHEM,0.2403244411251631,-0.19374637890998764,0.0962180503366746,-0.09752832857331303
PVRINOX,0.14189222541167992,-0.2323984464182396,0.0759381095414672,-0.1564603368767724
RADICO,0.15866899506912052,-0.18191412381625569,0.07822974195569961,-0.10368438186055608
RAIN,0.23726773321118705,-0.13951951032331836,0.09821380199030476,-0.0413057083330136
RAJESHEXPO,0.14268504713449337,-0.1363846364782839,0.07479351920498102,-0.06159111727330287
RAJSREESUG,0.32675934834881076,0.022435238299386897,0.1110399187335868,0.1334751570329737
RAJTV,0.23188641767068588,-0.0872061338827424,0.09342663113222024,0.0062204972494778465
RALLIS,0.11629808577065488,-0.037035144062881394,0.07041482777468673,0.03337968371180534
RAMANEWS,0.32570162976314454,0.03985849902731697,0.10570561666723136,0.14556411569454833
RAMCOCEM,0.0984729079735638,-0.1728599259978443,0.06317510825988149,-0.10968481773796282
RAMCOSYS,0.25702606788253257,-0.07165673142232896,0.09761246703842552,0.025955735616096556
RAMKY,0.34468926858850646,-0.006970455899890512,0.1133206099517122,0.10635015405182169
RANASUG,0.34656479737665336,-0.1163248088194867,0.1113988578036721,-0.0049259510158145975
RATNAMANI,0.11285437499558461,-0.2726180094958607,0.061278312870682555,-0.21133969662517813
RAYMOND,0.1764597428508571,-0.12585648847437683,0.08430988754779091,-0.04154660092658592
RCF,0.19340593433772005,-0.019115745684782286,0.08574743615094062,0.06663169046615833
RECLTD,0.15368221224490738,-0.026456355035304198,0.0841322810509047,0.0576759260156005
REDINGTON,0.1730717916205503,-0.12401474238649193,0.0815833401908255,-0.042431402195666434
RELAXO,0.1286802216244444,-0.33738073613640346,0.06561446952706254,-0.2717662666093409
RELIANCE,0.0804266615902908,-0.12682440993715377,0.058325103463871944,-0.06849930647328183
RENUKA,0.2833279349688195,0.04074466668936257,0.10656695764036833,0.1473116243297309
REPRO,0.19798270605339247,-0.12159637077964666,0.08143512014450496,-0.0401612506351417
RGL,0.24463689359264582,-0.14550228319893752,0.09257819595227594,-0.052924087246661575
RICOAUTO,0.27582408616467735,-0.1160118997557629,0.09960482175838088,-0.016407077997382016
RIIL,0.2119609927036443,-0.01855295703370948,0.08571940411800076,0.06716644708429129
RKDL,0.3822762222496635,0.06057224378245119,0.11885829563476505,0.17943053941721623
RKFORGE,0.22635998163536686,-0.2173620654916367,0.09530595191909959,-0.12205611357253711
ROHLTD,0.2625891893873309,-0.11853544721239531,0.09841963318913079,-0.020115814023264525
ROSSELLIND,0.31716421400879147,-0.18052547092843152,0.10714381188833152,-0.0733816590401
RPGLIFE,0.23766234098240552,-0.18666842063635147,0.08912575037183874,-0.09754267026451273
RPOWER,0.2942979230794916,0.20975741060573636,0.11847738098407931,0.32823479158981567
RPPINFRA,0.3326337069709947,0.016988539285587127,0.10879666328474528,0.1257852025703324
RSSOFTWARE,0.3609912367443688,0.0019939805370521543,0.1123399352657679,0.11433391580282005
RSWM,0.19522106854754878,-0.04923851321497154,0.08889333977446064,0.0396548265594891
RSYSTEMS,0.21692569866238806,-0.2604571485129762,0.08456542525911806,-0.17589172325385813
RTNINDIA,0.3080432833149229,-0.1839617867304874,0.10935162779589588,-0.07461015893459153
RUBYMILLS,0.26675195526275614,-0.03521780558132224,0.09423309375559218,0.05901528817426994
RUCHIRA,0.28689013332659485,-0.1858730316915378,0.10677354111530434,-0.07909949057623346
RUPA,0.1738262964613044,-0.03471093106083422,0.07850327974142339,0.04379234868058917
SADBHAV,0.19921855683502696,0.1883895589398183,0.09180951394076345,0.28019907288058177
SAIL,0.1819786228407284,0.05169739016463888,0.09003161209084594,0.14172900225548482
SAKHTISUG,0.2901270830748854,0.0509686284367323,0.10127829017338659,0.15224691861011888
SAKSOFT,0.30898088282703734,-0.28026415166950713,0.10662499765376697,-0.17363915401574015
SAKUMA,1.2492941739970866,-0.18407664218178263,0.23011301840637727,0.04603637622459464
SANDESH,0.15350233719820883,-0.09521364651172666,0.0728507814195054,-0.022362865092221254
SANGAMIND,0.26215076400104725,-0.14494475200714171,0.09698374516345747,-0.04796100684368425
SARDAEN,0.2677735357059956,-0.15188278917905107,0.10249663125242281,-0.04938615792662826
SASKEN,0.17246196429975172,-0.16188269979653389,0.07834306839877843,-0.08353963139775546
SASTASUNDR,0.2667628905851367,-0.14504223244945838,0.10085502213091851,-0.044187210318539866
SCHAEFFLER,0.07549361400324675,-0.24436535683776142,0.05079463625116877,-0.19357072058659264
SCI,0.2044299461818179,-0.013150216411078466,0.08963204273288203,0.07648182632180356
SEAMECLTD,0.21324058151325698,-0.17666791458713682,0.08866850689690146,-0.08799940769023536
SEMAC,0.25320276766862965,-0.09029077690015261,0.09493473907808156,0.004643962177928951
SEPC,0.32623418952212613,0.20001209910752146,0.10973091641627909,0.30974301552380057
SESHAPAPER,0.19995125024792595,-0.14709818482011883,0.08508052331614537,-0.06201766150397346
SGL,0.31356046029622414,-0.07826430533249512,0.10974726573331986,0.03148296040082474
SHAH,0.40060949306509236,-0.055516815747707664,0.1275333390864955,0.07201652333878783
SHAKTIPUMP,0.2554365786258815,-0.19333121384554075,0.09340431683280694,-0.09992689701273381
SHALPAINTS,0.27854159425470365,-0.07829695609894419,0.10070686257747487,0.02240990647853068
SHILPAMED,0.18898027189872543,-0.08887791256438482,0.08439339706528097,-0.00448451549910385
SHIVAMAUTO,0.25191672238867757,-0.06018044870722472,0.09817795463404182,0.037997505926817096
SHOPERSTOP,0.14282958904594442,-0.061701512279147296,0.07218036149076809,0.010478849211620796
SHREECEM,0.084265998250355,-0.22523158466711451,0.05798471971450821,-0.16724686495260632
SHREERAMA,0.3320689771250743,-0.04215431948410574,0.11210841936346445,0.06995409987935872
SHREYANIND,0.3295628551366757,-0.16649662355720257,0.11370072511293289,-0.052795898444269684
SIEMENS,0.09344719851935145,-0.11501877223571493,0.06406282589746758,-0.05095594633824735
SIGMAADV,0.37769492960178386,0.003080553388591343,0.12308085562413645,0.1261614090127278
SIMBHALS,0.3723462827544107,0.061233338004680275,0.1170899498560522,0.17832328786073248
SIMPLEXINF,0.2646135611657585,0.16457755941886668,0.10178831739803629,0.26636587681690294
SIYSIL,0.18771723657319253,-0.16300332688620084,0.08633748914874674,-0.0766658377374541
SJVN,0.06612602022564397,-0.03742583313422466,0.05212101988986282,0.014695186755638162
SKFINDIA,0.06913919527687812,-0.17272374477406863,0.050451938177916676,-0.12227180659615194
SMSPHARMA,0.20094569320195022,-0.10933069292076318,0.08541284588028784,-0.023917847040475337
SOBHA,0.18274004984200617,-0.06065529618960505,0.08464912168529327,0.023993825495688223
SOLARINDS,0.07966871131523105,-0.2906074447594814,0.052919205345292965,-0.23768823941418846
SOMANYCERA,0.19415205260191376,-0.22168984567504807,0.08735094166410234,-0.13433890401094573
SONATSOFTW,0.17327973606578775,-0.29783510809297564,0.07858555682902224,-0.2192495512639534
SOTL,0.13258080930893829,-0.08290869598523287,0.07107101388500246,-0.01183768210023041
SOUTHBANK,0.18590656339359998,0.0053840313732488555,0.0861400275890798,0.09152405896232867
SPARC,0.21826329362640484,-0.08248051316315856,0.08853187162083338,0.006051358457674821
SPIC,0.30102170721862836,-0.10636589466848079,0.10503787325755345,-0.0013280214109273325
SPLIL,0.379496303979955,-0.20437735621787284,0.11875353325208193,-0.08562382296579091
SRF,0.1277192991667964,-0.30419428053442854,0.06969844023881744,-0.2344958402956111
SRHHYPOLTD,0.3209383792403086,-0.18501585079977312,0.10780381353435084,-0.07721203726542228
SSWL,0.17364014620985294,-0.15058053025422435,0.07912801865254082,-0.07145251160168353
STAR,0.18493382043449078,-0.06036538535545205,0.08927350675733856,0.028908121401886505
STEL,0.3078919345145173,-0.19242817567102072,0.10772975637929146,-0.08469841929172926
STERTOOLS,0.2123102874879926,-0.23394683749718942,0.08713465733287283,-0.14681218016431657
STLTECH,0.25119048633861035,-0.12036322825439968,0.1006634181521245,-0.019699810102275186
STYRENIX,0.14227997572875367,-0.06747551384407785,0.07882200807997293,0.01134649423589508
SUBEXLTD,0.3643042851382048,0.05902563608269324,0.11697827852977445,0.1760039146124677
SUBROS,0.21856734495617017,-0.19004426080449227,0.08576042424145958,-0.1042838365630327
SUNDARAM,0.34241466895909145,0.15837476367171982,0.11896512592196755,0.2773398895936874
SUNDARMFIN,0.07862369629842056,-0.19376238211760913,0.05216271739230733,-0.1415996647253018
SUNDRMBRAK,0.1965708680624294,-0.053287442346917575,0.08205377796531997,0.028766335618402396
SUNDRMFAST,0.11978329717292534,-0.25410908721166603,0.06560835657490303,-0.18850073063676298
SUNDROP,0.10750497943946673,-0.08514389210739932,0.06299452182825228,-0.02214937027914704
SUNFLAG,0.24044965998135426,-0.141061913902051,0.09586585355669372,-0.04519606034535728
SUNPHARMA,0.08728711728619853,-0.1273767745083667,0.06220008199500133,-0.06517669251336539
SUNTV,0.17983886537785035,1.9669309818431893e-05,0.09177999367663778,0.09179966298645621
SUPERSPIN,0.40762080217560437,0.0281821344417086,0.12553605554246583,0.15371818998417444
SUPRAJIT,0.14197525403125386,-0.2469014847895016,0.07258230891857856,-0.17431917587092305
SUPREMEIND,0.08120032114349174,-0.24345445166074378,0.05593565293613469,-0.18751879872460908
SUPREMEINF,0.2866390246428057,0.1979854340982706,0.11144461307348681,0.3094300471717574
SURANASOL,0.33412377623270184,0.03251673826332043,0.11216105026887889,0.14467778853219931
SURYALAXMI,0.23596070477644757,0.04366968053909413,0.09471579524105761,0.13838547578015176
SURYAROSNI,0.22046240668273467,-0.15875290539076012,0.08909833800852823,-0.06965456738223189
SUZLON,0.3676268849840559,0.14229362924652217,0.12417476466934815,0.2664683939158703
SWARAJENG,0.0785348633283603,-0.1105358356642941,0.054709303889467494,-0.05582653177482661
SWELECTES,0.21549221687303097,-0.09637869140179227,0.08747536330854713,-0.008903328093245136
TAINWALCHM,0.3978900051000017,-0.1511029515998916,0.1198646972633981,-0.031238254336493493
TAJGVK,0.18909165014628168,-0.05613852846209627,0.0815201481082768,0.025381619646180534
TAKE,0.26422203385385695,0.06145840415559016,0.09957216543578676,0.1610305695913769
TANLA,0.3097097607034238,-0.29944412814714816,0.10854132543083682,-0.19090280271631133
TARIL,0.2971792594254536,-0.08151465442846575,0.09889737713045421,0.017382722701988457
TATACHEM,0.14473227119453594,-0.09333984261624728,0.09404938141207345,0.0007095387958261645
TATACOMM,0.14365746780123495,-0.14499441631989438,0.0792870855938428,-0.06570733072605157
TATACONSUM,0.10408983502944627,-0.1622549715482395,0.06629613840084966,-0.09595883314738984
TATAELXSI,0.16473491104910626,-0.3310575700448969,0.07824545099327684,-0.25281211905162004
TCI,0.25569106652896595,-0.2070810421414351,0.0995928282453821,-0.10748821389605301
TCS,0.06367360612125599,-0.15106023586182313,0.05262237211248223,-0.0984378637493409
TEXINFRA,0.20023525381834523,-0.03899121108207511,0.0872386111871407,0.04824740010506559
TFL,0.3894745782394696,0.04653873495833139,0.12760150135659173,0.17414023631492312
TGBHOTELS,0.3457709399473875,0.21048621033498344,0.11613419421415855,0.326620404549142
THANGAMAYL,0.19059664779268584,-0.1507295612324921,0.08373729985124416,-0.06699226138124793
THERMAX,0.0948648294516927,-0.1101870572371718,0.059770581869232925,-0.050416475367938876
TI,0.25344958879745927,-0.04505779983701696,0.09480630078101093,0.049748500943993974
TIIL,0.23236194687216355,-0.2641216834471228,0.09248743328298918,-0.17163425016413358
TIL,18.12894859591794,0.10498490682038004,0.9035106659093699,1.00849557272975
TIMKEN,0.13835761674815034,-0.24061855547579,0.06720279293869874,-0.17341576253709126
TIPSMUSIC,0.2833355960184632,-0.32971493363523313,0.09839444137329618,-0.23132049226193696
TIRUMALCHM,0.2892029626600105,-0.24357516041440264,0.10412273998005725,-0.1394524204343454
TITAN,0.11124345191795997,-0.22034131167815718,0.06821011692581924,-0.15213119475233794
TMPV,0.17584916300657702,-0.04935543928429525,0.08700168986952213,0.03764625058522688
TNPETRO,0.24713196345186486,-0.1360560534551202,0.09114147901614728,-0.044914574438972926
TOKYOPLAST,0.3194965418798782,-0.1801641637785643,0.10618094580446083,-0.07398321797410348
TORNTPHARM,0.0812929637694226,-0.21013044288257268,0.056778583077615914,-0.15335185980495677
TRANSWORLD,0.3431267100087795,-0.16934875452089848,0.11737741583516478,-0.0519713386857337
TREEHOUSE,0.26728952461577477,0.18057680700964082,0.10676790718405585,0.28734471419369667
TRF,0.3045956166192816,0.08978801950929881,0.10673935451952803,0.19652737402882683
TRIDENT,0.2701041225431599,-0.2616867557359115,0.09837352778211485,-0.16331322795379666
TRIGYN,0.37571676230693823,-0.13186163145589588,0.11591712202445428,-0.0159445094314416
TRIVENI,0.274965435582547,-0.166640111694677,0.10246795449025807,-0.06417215720441892
TTKHLTCARE,0.16957228895032192,-0.06267081548725663,0.07271735443947433,0.010046538952217701
TTKPRESTIG,0.12666517525524565,-0.12501360325549757,0.0672688373304629,-0.05774476592503466
TTML,0.31696340632824227,-0.1258913675264361,0.10679597566909237,-0.019095391857343727
TVSELECT,0.31885595763173347,-0.22837816451562365,0.1005699514171983,-0.12780821309842536
TVSMOTOR,0.13234514012290544,-0.24926161967367705,0.07116154449400669,-0.17810007517967036
TVTODAY,0.21844420805580045,-0.1015772121365157,0.09092548208107408,-0.010651730055441622
UBL,0.12855099237314194,-0.0925534766554882,0.07170552111530999,-0.02084795554017821
UCOBANK,0.18397201815906733,0.11729910663305969,0.08414913464100877,0.20144824127406846
UFLEX,0.18359612569060016,-0.08622544342556823,0.0847285329957468,-0.0014969104298214325
UGARSUGAR,0.2822423316843345,-0.1521337864671112,0.09835915494955942,-0.05377463151755178
ULTRACEMCO,0.07585615793250171,-0.16306367791899912,0.056728752874947476,-0.10633492504405165
UMIYA-MRO,0.36004902525835875,-0.09640741785244845,0.11242097731279635,0.016013559460347895
UNICHEMLAB,0.1638207569479429,-0.040455723228425416,0.07835849593721328,0.03790277270878786
UNIENTER,0.23807515506707533,-0.14540070053566306,0.09470996817123725,-0.05069073236442581
