Date,Close,High,Low,Open,Volume
2011-11-11,6585.8701171875,6633.75,6559.93994140625,6616.35009765625,0
2011-11-14,6538.169921875,6650.47021484375,6531.759765625,6624.22021484375,0
2011-11-15,6418.25,6546.3701171875,6406.89013671875,6528.60009765625,0
2011-11-16,6368.990234375,6415.81005859375,6318.43994140625,6415.81005859375,0
2011-11-17,6253.9599609375,6377.18994140625,6240.39990234375,6363.2001953125,0
2011-11-18,6214.080078125,6234.6201171875,6137.490234375,6234.6201171875,0
2011-11-21,6068.66015625,6195.8701171875,6055.85986328125,6195.8701171875,0
2011-11-22,6101.740234375,6147.3701171875,6064.85009765625,6080.490234375,0
2011-11-23,5972.47998046875,6078.93017578125,5917.0498046875,6078.93017578125,0
2011-11-25,6008.93017578125,6074.77001953125,5989.43994140625,6021.33984375,0
2011-11-28,6165.47998046875,6170.0498046875,6057.0400390625,6057.0400390625,0
2011-11-29,6105.72021484375,6185.1201171875,6091.9501953125,6177.85986328125,0
2011-11-30,6117.0,6136.5,6050.669921875,6072.35986328125,0
2011-12-01,6224.60009765625,6309.81982421875,6204.0,6226.60009765625,0
2011-12-02,6357.3701171875,6368.22021484375,6208.89990234375,6226.2001953125,0
2011-12-05,6351.7001953125,6370.2001953125,6318.68017578125,6348.93994140625,0
2011-12-07,6369.77978515625,6416.64990234375,6351.240234375,6358.52001953125,0
2011-12-08,6236.08984375,6362.64013671875,6217.0,6357.02978515625,0
2011-12-09,6151.7900390625,6208.56005859375,6128.0498046875,6181.330078125,0
2011-12-12,6024.14990234375,6195.7099609375,6013.419921875,6186.14990234375,0
2011-12-13,6050.5400390625,6074.9501953125,5978.419921875,6001.22998046875,0
2011-12-14,5998.31982421875,6091.7998046875,5988.330078125,6042.35009765625,0
2011-12-15,5974.1298828125,5995.39990234375,5895.2998046875,5963.1201171875,0
2011-12-16,5855.85986328125,6049.35009765625,5836.52001953125,5983.72998046875,0
2011-12-19,5787.7001953125,5842.27001953125,5728.740234375,5842.27001953125,0
2011-12-20,5694.35009765625,5813.60986328125,5683.02001953125,5802.2099609375,0
2011-12-21,5845.990234375,5861.830078125,5753.0498046875,5772.14990234375,0
2011-12-22,5900.02978515625,5905.669921875,5784.18017578125,5813.14013671875,0
2011-12-23,5877.830078125,5940.58984375,5856.02001953125,5913.47998046875,0
2011-12-27,5908.85009765625,5975.2099609375,5884.72998046875,5950.419921875,0
2011-12-28,5851.47998046875,5908.669921875,5831.77001953125,5904.259765625,0
2011-12-29,5797.68017578125,5849.18017578125,5789.580078125,5833.7099609375,0
2011-12-30,5778.68017578125,5843.83984375,5754.4501953125,5808.31982421875,0
2012-01-03,5942.39013671875,5950.72998046875,5816.2099609375,5816.2099609375,0
2012-01-04,5934.43017578125,5974.02001953125,5915.490234375,5949.35009765625,0
2012-01-05,5934.77001953125,5972.830078125,5915.64990234375,5937.02001953125,0
2012-01-06,5934.39990234375,5974.66015625,5866.4599609375,5917.18994140625,0
2012-01-09,5947.5400390625,5964.2001953125,5892.14990234375,5940.68994140625,0
2012-01-10,6080.8798828125,6087.60009765625,5967.97021484375,5967.97021484375,0
2012-01-11,6110.259765625,6130.52978515625,6080.06005859375,6094.6201171875,0
2012-01-12,6097.16015625,6140.35986328125,6065.6298828125,6096.9501953125,0
2012-01-13,6146.5,6185.85009765625,6114.35986328125,6123.240234375,0
2012-01-16,6155.77978515625,6161.56982421875,6102.2099609375,6128.18017578125,0
2012-01-17,6258.39990234375,6273.83984375,6177.2001953125,6177.2001953125,0
2012-01-18,6227.93017578125,6279.7001953125,6211.419921875,6267.7900390625,0
2012-01-19,6311.33984375,6316.5400390625,6260.35986328125,6260.35986328125,0
2012-01-20,6344.08984375,6365.31982421875,6297.4599609375,6336.580078125,0
2012-01-23,6346.06005859375,6373.81982421875,6328.72021484375,6329.10009765625,0
2012-01-24,6444.56005859375,6460.64013671875,6350.18017578125,6359.8701171875,0
2012-01-25,6497.43017578125,6508.919921875,6461.8798828125,6463.669921875,0
2012-01-27,6554.580078125,6562.06005859375,6513.93994140625,6526.1201171875,0
2012-01-30,6417.22021484375,6531.02978515625,6403.91015625,6531.02978515625,0
2012-01-31,6549.31005859375,6562.68994140625,6442.5,6442.5,0
2012-02-01,6605.0,6611.77001953125,6522.1298828125,6545.14013671875,0
2012-02-02,6650.47998046875,6680.85009765625,6594.419921875,6639.490234375,0
2012-02-03,6717.47021484375,6727.1201171875,6643.75,6655.080078125,0
2012-02-06,6779.41015625,6822.06005859375,6738.14013671875,6754.02001953125,0
2012-02-07,6738.02001953125,6821.58984375,6719.8798828125,6807.06982421875,0
2012-02-08,6788.91015625,6820.5400390625,6737.97998046875,6742.830078125,0
2012-02-09,6847.43994140625,6858.14013671875,6771.4501953125,6775.18994140625,0
2012-02-10,6825.14990234375,6889.35986328125,6779.490234375,6845.669921875,0
2012-02-13,6839.77978515625,6865.9599609375,6797.72021484375,6828.2900390625,0
2012-02-14,6878.81982421875,6887.89013671875,6834.740234375,6838.4599609375,0
2012-02-15,7023.10986328125,7033.1298828125,6916.97021484375,6916.97021484375,0
2012-02-16,7032.080078125,7044.1298828125,6984.02978515625,7013.330078125,0
2012-02-17,7076.990234375,7146.240234375,7052.7900390625,7077.56982421875,0
2012-02-21,7129.669921875,7145.39990234375,7080.22021484375,7080.22021484375,0
2012-02-22,6960.60986328125,7166.27978515625,6940.9599609375,7144.990234375,0
2012-02-23,6933.14990234375,6991.68994140625,6885.259765625,6951.509765625,0
2012-02-24,6871.91015625,6989.490234375,6842.9599609375,6942.31005859375,0
2012-02-27,6678.830078125,6881.240234375,6664.759765625,6880.009765625,0
2012-02-28,6831.830078125,6840.72021484375,6704.759765625,6733.72021484375,0
2012-02-29,6857.27978515625,6939.7001953125,6810.5400390625,6898.919921875,0
2012-03-01,6809.47998046875,6848.3701171875,6766.39013671875,6844.6298828125,0
2012-03-02,6821.64013671875,6874.3701171875,6786.31982421875,6836.27001953125,0
2012-03-05,6732.47021484375,6820.1201171875,6716.0498046875,6807.02978515625,0
2012-03-06,6661.39013671875,6851.080078125,6646.72021484375,6697.43017578125,0
2012-03-07,6651.1201171875,6682.009765625,6594.52001953125,6635.39013671875,0
2012-03-09,6793.4501953125,6800.490234375,6699.669921875,6730.08984375,0
2012-03-12,6838.02978515625,6862.1298828125,6798.64990234375,6838.0400390625,0
2012-03-13,6922.4599609375,6933.0,6861.83984375,6887.91015625,0
2012-03-14,6961.43017578125,7001.31982421875,6931.14990234375,6997.7001953125,0
2012-03-15,6858.2900390625,6958.759765625,6836.8701171875,6953.1201171875,0
2012-03-16,6775.7900390625,6932.9599609375,6765.22998046875,6866.66015625,0
2012-03-19,6697.009765625,6796.419921875,6675.0,6796.419921875,0
2012-03-20,6726.66015625,6749.47021484375,6673.43994140625,6698.240234375,0
2012-03-21,6844.85009765625,6853.9501953125,6712.009765625,6722.509765625,0
2012-03-22,6679.490234375,6879.66015625,6661.509765625,6842.240234375,0
2012-03-23,6737.919921875,6771.25,6666.169921875,6708.8798828125,0
2012-03-26,6619.91015625,6741.08984375,6611.2998046875,6729.1201171875,0
2012-03-27,6676.93994140625,6717.2001953125,6624.7001953125,6683.31005859375,0
2012-03-28,6617.16015625,6672.1298828125,6593.1201171875,6660.81005859375,0
2012-03-29,6614.89013671875,6625.02001953125,6556.02978515625,6575.18017578125,0
2012-03-30,6759.6298828125,6767.33984375,6628.91015625,6647.77001953125,0
2012-04-02,6806.08984375,6824.06005859375,6759.6298828125,6769.93994140625,0
2012-04-03,6864.240234375,6887.06005859375,6806.08984375,6851.8798828125,0
2012-04-04,6835.1298828125,6864.240234375,6811.9599609375,6839.02978515625,0
2012-04-09,6730.77978515625,6835.1298828125,6722.330078125,6794.169921875,0
2012-04-10,6734.02978515625,6751.4501953125,6694.27001953125,6740.33984375,0
2012-04-11,6707.1298828125,6756.22998046875,6679.81982421875,6690.85009765625,0
2012-04-12,6760.97998046875,6783.85986328125,6707.1298828125,6737.669921875,0
2012-04-13,6689.93994140625,6811.08984375,6680.56982421875,6747.47998046875,0
2012-04-16,6718.81982421875,6725.509765625,6672.47021484375,6672.47021484375,0
2012-04-17,6788.990234375,6794.06982421875,6704.31982421875,6725.85986328125,0
2012-04-18,6806.85986328125,6857.97998046875,6788.990234375,6836.509765625,0
2012-04-19,6833.4599609375,6842.52001953125,6796.240234375,6824.68017578125,0
2012-04-20,6777.81005859375,6839.27001953125,6737.06005859375,6817.259765625,0
2012-04-23,6662.830078125,6808.47998046875,6652.60986328125,6774.5400390625,0
2012-04-24,6679.9599609375,6696.18994140625,6635.91015625,6671.56005859375,0
2012-04-25,6650.580078125,6702.5400390625,6604.91015625,6675.89990234375,0
2012-04-26,6629.669921875,6663.91015625,6621.35009765625,6663.91015625,0
2012-04-27,6622.89013671875,6672.35986328125,6585.990234375,6635.740234375,0
2012-04-30,6698.509765625,6712.35009765625,6650.25,6662.33984375,0
2012-05-02,6687.93994140625,6741.8701171875,6676.52001953125,6732.02978515625,0
2012-05-03,6622.14990234375,6687.93994140625,6614.02001953125,6664.7998046875,0
2012-05-04,6496.990234375,6622.14990234375,6481.9501953125,6599.27001953125,0
2012-05-07,6534.9501953125,6546.72021484375,6375.77978515625,6413.43994140625,0
2012-05-08,6406.06982421875,6552.259765625,6386.759765625,6537.10986328125,0
2012-05-09,6358.22021484375,6417.35986328125,6340.7900390625,6374.47021484375,0
2012-05-10,6348.81982421875,6434.31005859375,6333.7998046875,6379.52001953125,0
2012-05-11,6300.72998046875,6353.39990234375,6274.41015625,6328.6201171875,0
2012-05-14,6262.7001953125,6330.93017578125,6230.52978515625,6319.330078125,0
2012-05-15,6306.759765625,6317.16015625,6237.740234375,6237.740234375,0
2012-05-16,6214.3701171875,6306.759765625,6185.490234375,6229.18017578125,0
2012-05-17,6222.919921875,6296.75,6204.6201171875,6257.4501953125,0
2012-05-18,6241.2001953125,6257.0498046875,6129.3701171875,6157.10986328125,0
2012-05-21,6263.56005859375,6300.43994140625,6241.2001953125,6259.68994140625,0
2012-05-22,6209.64990234375,6319.35009765625,6200.0498046875,6312.8798828125,0
2012-05-23,6176.39013671875,6209.64990234375,6144.35986328125,6193.64990234375,0
2012-05-24,6263.39013671875,6272.4501953125,6167.43017578125,6202.43017578125,0
2012-05-25,6272.97021484375,6290.93994140625,6239.81982421875,6251.97998046875,0
2012-05-28,6350.89013671875,6357.81982421875,6272.97021484375,6297.4501953125,0
2012-05-29,6352.2900390625,6387.14013671875,6344.22021484375,6374.41015625,0
2012-05-30,6290.009765625,6352.2900390625,6285.009765625,6324.75,0
2012-05-31,6280.0400390625,6292.509765625,6222.7099609375,6240.35009765625,0
2012-06-01,6177.22021484375,6284.47998046875,6168.75,6268.759765625,0
2012-06-04,6178.64013671875,6187.0,6088.6201171875,6126.8798828125,0
2012-06-05,6194.72998046875,6237.81982421875,6178.1201171875,6209.5,0
2012-06-06,6345.259765625,6356.89990234375,6214.85986328125,6240.02978515625,0
2012-06-07,6406.5400390625,6412.830078125,6360.25,6393.22998046875,0
2012-06-08,6429.0498046875,6442.7900390625,6347.5400390625,6392.259765625,0
