Date,Classical,Quantum,Quantum_Rebalanced
2011-07-13,1.1879450778919283,1.2085181225280532,1.2085181225280532
2011-07-14,1.1979510354732203,1.2232414270023975,1.2232414270023975
2011-07-15,1.1999651370538595,1.2267138590378392,1.2267138590378392
2011-07-18,1.2128498403668293,1.232151037034414,1.232151037034414
2011-07-19,1.223894318596363,1.2411700767093032,1.2411700767093032
2011-07-20,1.2272335376714958,1.2478218868180235,1.2478218868180235
2011-07-21,1.2231202450191008,1.2444782966250438,1.2444782966250438
2011-07-22,1.2337863745282085,1.2555561274654425,1.2555561274654425
2011-07-25,1.244387482703966,1.2631571486711528,1.2631571486711528
2011-07-26,1.2412723509459773,1.2625738906503416,1.2625738906503416
2011-07-27,1.2491310588395599,1.2808584732873576,1.2808584732873576
2011-07-28,1.2365131173472526,1.2735668637478164,1.2735668637478164
2011-07-29,1.232656399577762,1.2703003720104715,1.2703003720104715
2011-08-01,1.2418739814079052,1.2748161253435075,1.2748161253435075
2011-08-02,1.2253376499312962,1.2643908961342476,1.2643908961342476
2011-08-03,1.215219519486928,1.255282097520806,1.255282097520806
2011-08-04,1.2092219173060468,1.2489716013556236,1.2489716013556236
2011-08-05,1.1806948542806166,1.2277254461508564,1.2277254461508564
2011-08-08,1.1640915878505471,1.2099354114885421,1.2099354114885421
2011-08-09,1.1535866595009778,1.2006024650609466,1.2006024650609466
2011-08-10,1.186990505257046,1.2323263180790898,1.2323263180790898
2011-08-11,1.182055512487957,1.2370205615068643,1.2370205615068643
2011-08-12,1.18499855533322,1.247522574088577,1.247522574088577
2011-08-16,1.1740556790154248,1.2475994465414257,1.2475994465414257
2011-08-17,1.16675094243175,1.2478822093915307,1.2478822093915307
2011-08-18,1.1502607138801,1.2323055023608198,1.2323055023608198
2011-08-19,1.1323354751207086,1.2163826163264049,1.2163826163264049
2011-08-22,1.1494204292729397,1.230272894019329,1.230272894019329
2011-08-23,1.1592915168931937,1.2322841258097654,1.2322841258097654
2011-08-24,1.1593050508110632,1.231496543190436,1.231496543190436
2011-08-25,1.155608659865057,1.226517451922184,1.226517451922184
2011-08-26,1.135901696994193,1.2054523333530542,1.2054523333530542
2011-08-29,1.1524462235504034,1.223146508892941,1.223146508892941
2011-08-30,1.1665186870469697,1.2356004666666451,1.2356004666666451
2011-09-02,1.171547895666207,1.2414264840923719,1.2414264840923719
2011-09-05,1.1724252644151059,1.2396603987273676,1.2396603987273676
2011-09-06,1.185364088362716,1.2523024196691692,1.2523024196691692
2011-09-07,1.2095336010107485,1.2760014130788258,1.2760014130788258
2011-09-08,1.2108806623322463,1.270312216174259,1.270312216174259
2011-09-09,1.207459538366154,1.2722865494942073,1.2722865494942073
2011-09-12,1.1971411224668167,1.2618442099949698,1.2618442099949698
2011-09-13,1.1948882173121884,1.2619504772654542,1.2619504772654542
2011-09-14,1.196775804589559,1.2682786789298035,1.2682786789298035
2011-09-15,1.1956973770344008,1.2722871452120916,1.2722871452120916
2011-09-16,1.1972866114917398,1.2709630121327788,1.2709630121327788
2011-09-19,1.1969108659372982,1.2667500899355644,1.2667500899355644
2011-09-20,1.2134828978340508,1.2811427944383305,1.2811427944383305
2011-09-21,1.217860761434695,1.2910542848286493,1.2910542848286493
2011-09-22,1.1877419764877801,1.266516311914664,1.266516311914664
2011-09-23,1.1781561879635567,1.260953109291014,1.260953109291014
2011-09-26,1.160962092281453,1.2446082324952576,1.2446082324952576
2011-09-27,1.177119092227111,1.2545777097261956,1.2545777097261956
2011-09-28,1.1661803830915323,1.2445739065965093,1.2445739065965093
2011-09-29,1.1666047040615284,1.2506516957281928,1.2506516957281928
2011-09-30,1.1553838089990796,1.242540499969939,1.242540499969939
2011-10-03,1.1503762777204118,1.2355500259529166,1.2355500259529166
2011-10-04,1.1529045196571384,1.2277893123592103,1.2277893123592103
2011-10-05,1.1455685391901185,1.2250786794523107,1.2250786794523107
2011-10-07,1.1586354077173193,1.2399339542299228,1.2399339542299228
2011-10-10,1.1662051645761915,1.249999185401547,1.249999185401547
2011-10-11,1.1727355278393734,1.2492634085384353,1.2492634085384353
2011-10-12,1.1842257533814138,1.2618013223028697,1.2618013223028697
2011-10-13,1.1834026710960952,1.264175566685584,1.264175566685584
2011-10-14,1.187830779276494,1.2768588871600641,1.2768588871600641
2011-10-17,1.1953119136443913,1.2790682670619655,1.2790682670619655
2011-10-18,1.1949762057251332,1.268132831412407,1.268132831412407
2011-10-19,1.2019966074052997,1.2772956435579537,1.2772956435579537
2011-10-20,1.206069097366654,1.2758624540381307,1.2758624540381307
2011-10-21,1.2031324185361156,1.2787154279573487,1.2787154279573487
2011-10-24,1.2003296008440167,1.2800309496909106,1.2800309496909106
2011-10-25,1.2083186517071223,1.2877030318323812,1.2877030318323812
2011-10-26,1.208246393129868,1.2877030318323812,1.2877030318323812
2011-10-28,1.2246837713414853,1.3015840584409966,1.3015840584409966
2011-10-31,1.2271560821559004,1.305230725492555,1.305230725492555
2011-11-01,1.2255859549590795,1.3045915696573018,1.3045915696573018
2011-11-02,1.221897092996031,1.2994248295818864,1.2994248295818864
2011-11-03,1.2285275306061754,1.3108106722537145,1.3108106722537145
2011-11-04,1.2388266394069494,1.322202228150445,1.322202228150445
2011-11-08,1.239304178594097,1.3173310407791503,1.3173310407791503
2011-11-09,1.230798284400125,1.3072950809619326,1.3072950809619326
2011-11-11,1.219363056796313,1.2946267479204372,1.2946267479204372
2011-11-14,1.2080750613750535,1.2854765728313178,1.2854765728313178
2011-11-15,1.1893298053402006,1.2731918733276897,1.2731918733276897
2011-11-16,1.1699347479096107,1.2618138791475906,1.2618138791475906
2011-11-17,1.1555584997080544,1.2495282642824925,1.2495282642824925
2011-11-18,1.150578140077224,1.2375889844639798,1.2375889844639798
2011-11-21,1.1457039590089444,1.2326173580678912,1.2326173580678912
2011-11-22,1.1443974668670216,1.214804636167657,1.214804636167657
2011-11-23,1.1360381292570447,1.2017759976991969,1.2017759976991969
2011-11-24,1.1426296476037565,1.2056028994914292,1.2056028994914292
2011-11-25,1.1473282224381418,1.2109415874859613,1.2109415874859613
2011-11-28,1.1634511185447682,1.225003106913136,1.225003106913136
2011-11-29,1.1597023045239505,1.225841326713737,1.225841326713737
2011-11-30,1.160875596111134,1.2163638331386224,1.2163638331386224
2011-12-01,1.1716516594742685,1.228081941134318,1.228081941134318
2011-12-02,1.1779316169397942,1.2359472617940441,1.2359472617940441
2011-12-05,1.1804250879847853,1.2327401129159294,1.2327401129159294
2011-12-07,1.1798476927029247,1.2371896294768467,1.2371896294768467
2011-12-08,1.1722948629075414,1.226525801331714,1.226525801331714
2011-12-09,1.166608712636162,1.2278051332712832,1.2278051332712832
2011-12-12,1.1486041905150557,1.208257460584207,1.208257460584207
2011-12-13,1.1392512682925617,1.204593668003365,1.204593668003365
2011-12-14,1.1321338987730616,1.1977129352258122,1.1977129352258122
2011-12-15,1.1189140639016242,1.1858655733046282,1.1858655733046282
2011-12-16,1.1068618884344972,1.175537134357715,1.175537134357715
2011-12-19,1.0732648731448362,1.1476518117503474,1.1476518117503474
2011-12-20,1.0614209236284187,1.1400874694430072,1.1400874694430072
2011-12-21,1.075187809832478,1.1528556563866421,1.1528556563866421
2011-12-22,1.0764270853676636,1.1456416568985175,1.1456416568985175
2011-12-23,1.0810618071779792,1.1528448878366353,1.1528448878366353
2011-12-26,1.0897852864078974,1.1555116365717082,1.1555116365717082
2011-12-27,1.0868086534972556,1.1529414906654176,1.1529414906654176
2011-12-28,1.0792792315753779,1.1568571987911076,1.1568571987911076
2011-12-29,1.078317599731989,1.1576462231733864,1.1576462231733864
2011-12-30,1.085812480418537,1.1701863143289646,1.1701863143289646
2012-01-02,1.0835798742380207,1.1691245885496724,1.1691245885496724
2012-01-03,1.1014620993249267,1.1843741519751765,1.1843741519751765
2012-01-04,1.0979836118919848,1.1778366939737404,1.1778366939737404
2012-01-05,1.1046735870433522,1.1793965241217659,1.1793965241217659
2012-01-06,1.0998293377780946,1.1728097992321957,1.1728097992321957
2012-01-07,1.099801727151994,1.1728097992321957,1.1728097992321957
2012-01-09,1.1112699059181497,1.1764473290157933,1.1764473290157933
2012-01-10,1.1293041410462699,1.1900164573587784,1.1900164573587784
2012-01-11,1.145318408911281,1.198507441292748,1.198507441292748
2012-01-12,1.1385160485267156,1.1966596374941663,1.1966596374941663
2012-01-13,1.1496646913967328,1.20275121288632,1.20275121288632
2012-01-16,1.1510986664877343,1.2016067872382228,1.2016067872382228
2012-01-17,1.1649289880838898,1.2203520178393565,1.2203520178393565
2012-01-18,1.1659131990040479,1.223907740940916,1.223907740940916
2012-01-19,1.1677003641209969,1.2274215009817795,1.2274215009817795
2012-01-20,1.1753923218827178,1.2308400127563093,1.2308400127563093
2012-01-23,1.1837838728396313,1.2344060966001968,1.2344060966001968
2012-01-24,1.1911637760269145,1.2281135633206979,1.2281135633206979
2012-01-25,1.1967257478952533,1.2294018958275683,1.2294018958275683
2012-01-27,1.1959705274903827,1.224392681465723,1.224392681465723
2012-01-30,1.1831500873525496,1.2150501576850141,1.2150501576850141
2012-01-31,1.198295673035111,1.22949972863462,1.22949972863462
2012-02-01,1.2161362335815544,1.242127663492782,1.242127663492782
2012-02-02,1.2226194381954993,1.255686380402363,1.255686380402363
2012-02-03,1.235575903439158,1.2560670816761361,1.2560670816761361
2012-02-06,1.2623396213814266,1.2783936774754558,1.2783936774754558
2012-02-07,1.256633672261822,1.2705343416205117,1.2705343416205117
2012-02-08,1.2585554731566218,1.286953572687505,1.286953572687505
2012-02-09,1.2712274070506848,1.289850158549588,1.289850158549588
2012-02-10,1.2712448715760722,1.289805134859959,1.289805134859959
2012-02-13,1.2775714161332987,1.2978225916530892,1.2978225916530892
2012-02-14,1.2903477673320225,1.3068181898133966,1.3068181898133966
2012-02-15,1.311745659492867,1.3351728093355582,1.3351728093355582
2012-02-16,1.3237400218416968,1.3391440864518418,1.3391440864518418
2012-02-17,1.3224094472405081,1.3476109186120269,1.3476109186120269
2012-02-21,1.324091230314394,1.3539206224687885,1.3539206224687885
2012-02-22,1.3055325747042017,1.3379508235968158,1.3379508235968158
2012-02-23,1.3000619660739552,1.3323719432890644,1.3323719432890644
2012-02-24,1.2921513613961566,1.3231894324495017,1.3231894324495017
2012-02-27,1.2734384880814986,1.304112715564631,1.304112715564631
2012-02-28,1.2930140020395067,1.3222352069997763,1.3222352069997763
2012-02-29,1.2970950628724973,1.3287584785894315,1.3287584785894315
2012-03-01,1.2973232479158767,1.3289796100985503,1.3289796100985503
2012-03-02,1.2999472592170664,1.3281016196940765,1.3281016196940765
2012-03-03,1.2999232603076778,1.3281016196940765,1.3281016196940765
2012-03-05,1.290249672203731,1.3283633081245723,1.3283633081245723
2012-03-06,1.284968412299123,1.3231016811431824,1.3231016811431824
2012-03-07,1.2833570251486353,1.3279399956600548,1.3279399956600548
2012-03-09,1.2996753447674465,1.3473511906347542,1.3473511906347542
2012-03-12,1.3131710052151429,1.352028518938739,1.352028518938739
2012-03-13,1.321550313835003,1.3641145057713775,1.3641145057713775
2012-03-14,1.3279469257863994,1.3688827137694524,1.3688827137694524
2012-03-15,1.331704918219952,1.3736260789293477,1.3736260789293477
2012-03-16,1.317459796574215,1.3666663228256457,1.3666663228256457
2012-03-19,1.3220399921547796,1.3763957416567305,1.3764206310151113
2012-03-20,1.3293347700166886,1.3825650821794087,1.3850244760866077
2012-03-21,1.3418322814034516,1.3932112603608269,1.3975622964951453
2012-03-22,1.3414907661411846,1.3895858511400874,1.3876003990462937
2012-03-23,1.3429753768852812,1.3917047527021218,1.397377070255452
2012-03-26,1.3257009997029334,1.3798447162424572,1.385865702307037
2012-03-27,1.323032319289268,1.3889187167212182,1.4107021097137242
2012-03-28,1.3162846861260336,1.3824929455895332,1.403715597204061
2012-03-29,1.320590219979047,1.3908195302091644,1.3944794304925707
2012-03-30,1.3523777448238714,1.4274640073708167,1.4208290651823965
2012-04-02,1.3697754545737892,1.4342493280135187,1.4568546406814948
2012-04-03,1.3800744100966138,1.4417619186790502,1.46532612267611
2012-04-04,1.3860231877794396,1.4443031366934735,1.4619514897939518
2012-04-09,1.3798379012469064,1.4284232950702875,1.4469238741135495
2012-04-10,1.38810616643693,1.4375288404309132,1.4515600878092865
2012-04-11,1.3803798126133564,1.4320588866000012,1.4375406516613247
2012-04-12,1.3767778604178977,1.428230665814185,1.444688347075391
2012-04-13,1.3665713845450638,1.4195780532543762,1.4528495242448762
2012-04-16,1.382101048097462,1.436824397386252,1.4522365473417669
2012-04-17,1.39125259435739,1.4461341682642324,1.4663757604740113
2012-04-18,1.4122479049755692,1.481226020082486,1.4859792412369213
2012-04-19,1.4074638950579141,1.4862860633530939,1.5153046842620363
2012-04-20,1.4150966146586048,1.4763900860177435,1.5178399041353359
2012-04-23,1.4060447476871147,1.460946303392141,1.496196629431527
2012-04-24,1.4092181655506595,1.4595774478771486,1.4962263399726192
2012-04-25,1.40687946777119,1.4528845601970681,1.4863767044572602
2012-04-26,1.3963090933845526,1.4525345077095484,1.4862235785376372
2012-04-27,1.4094669933759538,1.4526300809956845,1.4973857748042474
2012-04-28,1.4095922942179149,1.4526300809956845,1.4973857748042474
2012-04-30,1.4250185850057486,1.4719670261267719,1.5051684668996363
2012-05-02,1.4304629794194417,1.4633517788531227,1.5133471777325034
2012-05-03,1.427780004043377,1.4528220076445726,1.5080269759623548
2012-05-04,1.4134412970347214,1.4454929764671618,1.4864423292077964
2012-05-07,1.4302318266782275,1.458533929250847,1.4792427203988554
2012-05-08,1.4198472484799098,1.4459086718474787,1.469268652723874
2012-05-09,1.4090166383845903,1.443127345870512,1.459791752399857
2012-05-10,1.4136495528330284,1.4414341049220538,1.4685106515167858
2012-05-11,1.4009041369825226,1.438654329757577,1.4620020655140322
2012-05-14,1.3835588586575323,1.4147360797371245,1.4459001254356583
2012-05-15,1.3769675094733198,1.4096015283311174,1.438430694860998
2012-05-16,1.3739049024223147,1.4076061304423908,1.4401941542773724
2012-05-17,1.3747402907889934,1.4040599818274322,1.462696974662948
2012-05-18,1.3748958417491475,1.401473472507518,1.4620175444544934
2012-05-21,1.3862763604273214,1.4099347086524332,1.472819326663897
2012-05-22,1.3974992787428708,1.4178839813963169,1.4801544479312927
2012-05-23,1.3990520246680078,1.4137425208293266,1.4829022497567055
2012-05-24,1.410553522265222,1.4173993719768845,1.4815373570404717
2012-05-25,1.4225237592881004,1.421242498283382,1.481251229374045
2012-05-28,1.4372568149876954,1.4172228161636264,1.489137882569994
2012-05-29,1.4501596676544442,1.4210929580947225,1.4893038558373088
2012-05-30,1.452471301613935,1.4068849238749837,1.4764392653701983
2012-05-31,1.4326969046231597,1.4192284848977212,1.470649416915153
2012-06-01,1.4250268735029077,1.4007273352950367,1.447451885987009
2012-06-04,1.4094878070586838,1.3924625357361498,1.4255083017251882
2012-06-05,1.4174751527420626,1.399837603893339,1.4249954181750493
2012-06-06,1.4298158766108933,1.4064929040804752,1.4370347153463623
2012-06-07,1.413918821838328,1.4141600269904753,1.4325960600117646
2012-06-08,1.4155691561563928,1.415102467181921,1.4387856190583168
2012-06-11,1.410543302424232,1.4094029499869496,1.444437508452826
2012-06-12,1.4123269315812093,1.4191930783759104,1.4522027228661345
2012-06-13,1.4153440491809834,1.4189529194759691,1.4560025946976813
2012-06-14,1.4085445536752859,1.416167271928738,1.445081538278978
2012-06-15,1.4053833586781812,1.419462950227713,1.449751261799704
2012-06-18,1.3948060377502398,1.401872098424553,1.4289477115358953
2012-06-19,1.4068122068749367,1.4032638664314903,1.4284733577473758
2012-06-20,1.4215543842028866,1.4142509805555474,1.43298738318217
2012-06-21,1.4281422151217356,1.4147046846352382,1.431077309399301
2012-06-22,1.4298696475774872,1.4192491671175334,1.4408182545578618
2012-06-25,1.4451449337896154,1.4236455265722212,1.4467888157915292
2012-06-26,1.4414827403397839,1.4117096313936717,1.4522833794591974
2012-06-27,1.4394926776468253,1.4201858454578509,1.443133498525091
2012-06-28,1.427608932846245,1.404598552275743,1.4356271807775276
2012-06-29,1.4453743303257633,1.4165886372419625,1.4541708321872566
2012-07-02,1.4586624443170044,1.4238612940111264,1.4531266623527066
2012-07-03,1.4628400889272493,1.4212654141496568,1.4551280953025352
2012-07-04,1.477910346819024,1.431471652540764,1.4554164912091563
2012-07-05,1.4952998473328756,1.4433396491983144,1.4561182243941753
2012-07-06,1.491293477103797,1.4469903737009,1.4567223717607798
2012-07-09,1.4861100497679316,1.4392816753050017,1.463004370433296
2012-07-10,1.4948454229710912,1.444538231410162,1.4633198645082561
2012-07-11,1.4927472762725287,1.436103301577068,1.448510622253982
2012-07-12,1.4930372987253309,1.4317024635931768,1.4572260239934254
2012-07-13,1.4972757079200085,1.4337908436097324,1.466357100276291
2012-07-16,1.5039316222394028,1.4341955912447306,1.462536716705371
2012-07-17,1.499865391251805,1.4294756550498469,1.4641163179997436
2012-07-18,1.5019198329125578,1.431800981022996,1.4656182882087194
2012-07-19,1.5143157449874993,1.450726600125123,1.4683516862194748
2012-07-20,1.5151827306902137,1.4417718221422113,1.4705237548506522
2012-07-23,1.5033152595487422,1.4324513920096331,1.463428355566471
2012-07-24,1.5196561603717365,1.4493356222335865,1.4799176126646458
2012-07-25,1.517884746172201,1.4564827724791192,1.4932632294853456
2012-07-26,1.5039939712916564,1.4484432413377435,1.4787987140525753
2012-07-27,1.498033638848328,1.4531374482126478,1.4885476659493186
2012-07-30,1.5063440175235006,1.4651103384806945,1.4941388704258183
2012-07-31,1.5059022727248317,1.4673542481679702,1.4865090682281854
2012-08-01,1.519018176744146,1.4758469081864674,1.4871990861637043
2012-08-02,1.5226252644554137,1.4863239427579837,1.4949757346038164
2012-08-03,1.5264488159254288,1.4855783319238447,1.4886078799762936
2012-08-06,1.537342712396218,1.4987770670265697,1.4813792064335751
2012-08-07,1.5601710891161331,1.5181114272522784,1.5095122736848612
2012-08-08,1.5616478525876203,1.527350504421823,1.5166114496562284
2012-08-09,1.5702835820965362,1.5336781061101976,1.5182565774064922
2012-08-10,1.5653594846021368,1.5254785750353397,1.5083757649187297
2012-08-13,1.5720496040124976,1.5342290785627266,1.4942011634855243
2012-08-14,1.5782488676131614,1.53910398166568,1.5025043478743045
2012-08-16,1.5968266736611991,1.5656963056818805,1.5192551310679099
2012-08-17,1.5922500559291308,1.5638484992520896,1.5253255392780392
2012-08-21,1.6189482370593107,1.578977700314839,1.5309308643515316
2012-08-22,1.6204593198793615,1.5653632777560385,1.5320096995990506
2012-08-23,1.6282026238898113,1.5661504270827928,1.535127357736412
2012-08-24,1.6385976691891073,1.5670016174536727,1.535906400490769
2012-08-27,1.6296099775810833,1.5767264728688217,1.5420069899085485
2012-08-28,1.610847962169498,1.5702793781936726,1.5401206188486065
2012-08-29,1.5967134153545015,1.560937031928612,1.5476424653574576
2012-08-30,1.609235245284354,1.5670445575453145,1.5507418454683695
2012-08-31,1.6083853141155857,1.5648961048900027,1.541969332866108
2012-09-03,1.6145580181388286,1.573666702225708,1.5560968558596224
2012-09-04,1.6083575336517038,1.5621765162707424,1.54754093397524
2012-09-05,1.605870584930533,1.554395483624064,1.5531414109972328
2012-09-06,1.6089480399785738,1.5629878272954811,1.5577224015427897
2012-09-07,1.616873819126518,1.567576558010887,1.579515430325052
2012-09-08,1.616689606443999,1.567576558010887,1.579515430325052
2012-09-10,1.6378881251232353,1.5750310518156834,1.5819995073521205
2012-09-11,1.645121013130877,1.5747599128970315,1.5703602711328764
2012-09-12,1.6520673246116706,1.5849492057105101,1.5830364114733695
2012-09-13,1.6435475472174506,1.5899582956415736,1.5912604622696718
2012-09-14,1.6520541685125487,1.589028887888643,1.6057444363289715
2012-09-17,1.6470745090969001,1.5905104815241309,1.6014808244164782
2012-09-18,1.6423833761928759,1.5846615868768528,1.5984002126236518
2012-09-20,1.6411630786896987,1.5761875570774746,1.5964076977826653
2012-09-21,1.6422336780375468,1.575847131627706,1.602201558904574
2012-09-24,1.6510984133390962,1.5834325230675195,1.6008467212966957
2012-09-25,1.6606709582662793,1.5961072449770604,1.60933439361723
2012-09-26,1.6726397241748578,1.597718144431269,1.6103102416257773
2012-09-27,1.6686534896266083,1.6018395892596837,1.6313291176251152
2012-09-28,1.6756670093593296,1.6186307685105865,1.6384737803616913
2012-10-01,1.6904640327736151,1.6194458858378842,1.6463408003791724
2012-10-03,1.6940628818835943,1.6259492952111727,1.6421045886605898
2012-10-04,1.701831685559076,1.6284849314682779,1.6285634750534084
2012-10-05,1.6884743471996888,1.6204223249777239,1.6223959324372084
2012-10-08,1.6916764875549475,1.6115698541248502,1.6177623901153027
2012-10-09,1.6868279590261133,1.616111794967993,1.6293504459296544
2012-10-10,1.6779227045564684,1.6102424197648217,1.6141888883597102
2012-10-11,1.6785321675910514,1.6113273102414747,1.6208277533948077
2012-10-12,1.6825394610335456,1.6145292680999301,1.6281241499526062
2012-10-15,1.6804553878696353,1.6109457012768598,1.6386219611017316
2012-10-16,1.671911406491879,1.6121240320615842,1.6381551046767027
2012-10-17,1.6709316213279184,1.62197877269591,1.6497279976251114
2012-10-18,1.686799728788517,1.6357090877984748,1.661495835100524
2012-10-19,1.6878500709281088,1.6351795587031854,1.6702900918039616
2012-10-22,1.7024897472030416,1.636634355137954,1.6730186425587243
2012-10-23,1.7046265741277395,1.6364146843337848,1.678875689880528
2012-10-25,1.7122479747254509,1.6315038846669592,1.687754140987846
2012-10-26,1.7130607944511296,1.6275561589746834,1.673210545391335
2012-10-29,1.698458524939392,1.604822485079741,1.6870641694279098
2012-10-30,1.685109259705822,1.599455239427069,1.700008524127278
2012-10-31,1.6798799643982585,1.6016468702726288,1.727281825924523
2012-11-01,1.6965635858820125,1.6094442984527966,1.733386752336219
2012-11-02,1.7033696013580881,1.6266442541690105,1.7153210521769862
2012-11-05,1.7079853272674939,1.6273428652693134,1.7144142700629654
2012-11-06,1.7178081451337208,1.6449009179318,1.7136389285413829
2012-11-07,1.7255886103619216,1.6557773482986717,1.7269954121074378
2012-11-08,1.7316859649218856,1.6615255326877014,1.7393683203662662
2012-11-09,1.7171857191160633,1.6486871283345947,1.7216724779613297
2012-11-12,1.725450723592044,1.655649488435114,1.6769985134337848
2012-11-13,1.7425256726041327,1.663934056123115,1.658197688193791
