Month,Classical,Quantum,Quantum+Rebal
2012-03-31,0.0,0.0,0.0
2012-04-30,3.341512166074656,2.3477509648498707,2.3477509648498707
2012-05-31,-4.190355676596036,-1.7942250348805477,-1.7942250348805477
2012-06-30,0.6427273171108361,3.3738528907584,5.966155662804096
2012-07-31,-2.85851305364061,5.269754304743746,7.86343300212391
2012-08-31,2.5124735698878853,6.49067259694005,11.331241731711339
2012-09-30,6.341502969662871,13.104550390932413,19.10398914580689
